,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number
frame90,90,3.394973584133542,0.9998705466761438,3.395411764705882,0.0004381805723396075,7748.887054888189,2
frame91,91,3.4179916960567045,0.9998767538914576,3.4184117647058825,0.00042006864917793255,8137.745512300568,2
frame92,92,3.419506779149682,0.9998725952733349,3.4199411764705885,0.000434397320906796,7872.841318016252,2
frame93,93,3.454337466194498,0.9998801915642774,3.4547499999999998,0.0004125338055018801,8374.465204850358,2
frame94,94,3.499448992909891,0.9998763845756207,3.4998823529411762,0.00043336003128548753,8076.154006541353,2
frame95,95,3.511930589025977,0.9998635918663537,3.5124117647058823,0.0004811756799052305,7299.645246820592,2
frame96,96,3.503010387752767,0.9998685379597696,3.5034705882352943,0.0004602004825274515,7612.922457173452,2
frame97,97,3.5419910742403014,0.9998652502822258,3.5424705882352945,0.00047951399499331326,7387.627108328076,2
frame98,98,3.5679601486446746,0.9998734888548045,3.568411764705882,0.00045161606120767403,7901.427941166514,2
frame99,99,3.579026223044199,0.9998757914121967,3.579470588235294,0.0004443651910953443,8055.245235145505,2
frame100,100,3.5901604089881154,0.9998805576226827,3.5905882352941174,0.0004278263060019954,8392.630805823732,2
frame101,101,3.6253356680335367,0.9998812362517794,3.625764705882353,0.0004290378488161985,8450.92039288973,2
frame102,102,3.6358087208548096,0.9998823149202609,3.6362352941176472,0.0004265732628375511,8524.292568009376,2
frame103,103,3.6533190368670447,0.9998778859904605,3.653764705882353,0.0004456690153079655,8198.381714639807,2
frame104,104,3.6854909055524727,0.9998776080420209,3.6859411764705885,0.00045027091811575433,8186.052059269387,2
frame105,105,3.680304538557277,0.9998787541539467,3.68075,0.0004454614427231718,8262.78022515042,2
frame106,106,3.686650690487644,0.9998714264917666,3.687125,0.0004743095123558305,7773.6686782572715,2
frame107,107,3.700348940684096,0.9998748328016582,3.7008124999999996,0.00046355931590369437,7983.471312156421,2
frame108,108,3.7263616323419844,0.9998760983783077,3.726823529411764,0.00046189706978004645,8068.515202286221,2
frame109,109,3.7420541848478264,0.9998727664289389,3.7425294117647057,0.0004752269168795251,7875.24712686566,2
frame110,110,3.73727998955996,0.9998741073958275,3.73775,0.0004700104400399141,7952.482927150691,2
frame111,111,3.75711142841417,0.999873142240816,3.7575882352941177,0.00047680687994750985,7880.734094499178,2
frame112,112,3.7777127775934205,0.9998742911980872,3.7781875,0.0004747224065795308,7958.730086541715,2
frame113,113,3.7582047690450997,0.9998716546181485,3.7586874999999997,0.0004827309549000347,7786.298893507585,2
frame114,114,3.783187955767702,0.9998681379893921,3.7836875,0.0004995442322979216,7574.2792236733485,2
frame115,115,3.801960073243667,0.9998746109751466,3.8024375000000004,0.00047742675633344334,7964.441560004045,2
frame116,116,3.8027693928989463,0.9998739081391662,3.80325,0.00048060710105346516,7913.428644028518,2
frame117,117,3.8154613121099876,0.9998746468548464,3.815941176470588,0.00047986436060027163,7952.124578906325,2
frame118,118,3.815210504221195,0.9998707046707596,3.8157058823529404,0.0004953781317453831,7702.612686815484,2
frame119,119,3.803300645367352,0.9998781388286332,3.803764705882353,0.0004640605150009779,8196.699746959375,2
frame120,120,3.8126970718444104,0.9998747291173037,3.8131764705882354,0.0004793987438247046,7954.081064473021,2
frame121,121,3.797104719919619,0.9998728271914774,3.797588235294118,0.0004835153744994279,7854.120955772445,2
frame122,122,3.7945210925082895,0.999873982113891,3.795,0.0004789074917104753,7924.286142289619,2
frame123,123,3.802336420530823,0.9998721175208729,3.8028235294117643,0.00048710888094159174,7806.9271126012445,2
frame124,124,3.7859941479112433,0.9998742345301977,3.7864705882352943,0.00047644032405086737,7947.418379790687,2
frame125,125,3.787352448936442,0.9998758416991835,3.7878235294117646,0.0004710804753224639,8040.714331917332,2
frame126,126,3.7357324168272896,0.9998782282611328,3.7361874999999998,0.00045508317271014675,8209.900352390454,2
frame127,127,3.745602580101724,0.9998771780217839,3.7460625,0.00045991989827598445,8145.0324590046275,2
frame128,128,3.697563968433843,0.9998819501365036,3.698,0.0004360315661566953,8481.03735377512,2
frame129,129,3.7219998283211897,0.9998822614481753,3.7224375,0.00043767167881014757,8505.091099611021,2
frame130,130,3.7091146393393575,0.9998790655523524,3.7095625,0.0004478606606426183,8282.849613710856,2
frame131,131,3.7120051979488053,0.999883371924446,3.7124375,0.00043230205119471066,8587.600937215777,2
frame132,132,3.696251336581729,0.9998818320405127,3.6966875000000003,0.00043616341827146243,8475.464344648983,2
frame133,133,3.6983631693267087,0.9998785055412915,3.6988125,0.0004493306732911151,8231.827293044806,2
frame134,134,3.681485994415649,0.9998772163522269,3.6819375,0.00045150558435125276,8154.79947006725,2
frame135,135,3.655313542431133,0.9998804272675539,3.65575,0.00043645756886689924,8375.957391438538,2
frame136,136,3.635182339862804,0.9998780429066136,3.635625,0.00044266013719607145,8213.129429338336,2
frame137,137,3.6265577265547275,0.9998778451684994,3.627,0.00044227344527219734,8200.808885932009,2
frame138,138,3.590491490254163,0.9998768058322913,3.590933333333333,0.00044184307917021214,8127.168903668604,2
frame139,139,3.6064809299098792,0.9998744060918003,3.606933333333333,0.00045240342345399164,7972.825019305253,2
frame140,140,3.559286426135277,0.9998742956841576,3.5597333333333334,0.00044690719805657865,7965.262919937731,2
frame141,141,3.554217044896135,0.9998732504188718,3.5546666666666664,0.0004496217705309391,7905.904250297117,2
frame142,142,3.5274063974596093,0.9998693739554984,3.5278666666666667,0.00046026920705723265,7664.78967650771,2
frame143,143,3.474300678603134,0.9998753211592485,3.4747333333333335,0.00043265473019952577,8031.192289821733,2
frame144,144,3.4525035684709766,0.9998767812824175,3.452928571428571,0.0004250029575944479,8124.481276489072,2
frame145,145,3.4336435677096557,0.9998766828297369,3.4340666666666664,0.0004230989570108553,8116.462141452549,2
frame146,146,3.396364880389467,0.9998760198274672,3.3967857142857136,0.00042083389624687176,8071.559217494861,2
frame147,147,3.385764585915007,0.999874933857685,3.3861875,0.0004229140849929536,8006.797645570067,2
frame148,148,3.3315764245790525,0.9998727934496429,3.332,0.00042357542094708024,7866.367676740823,2
frame149,149,3.3264377236835427,0.9998738521165548,3.326857142857143,0.00041941917360028517,7932.057836792421,2
frame150,150,3.3084473557417513,0.9998761020324772,3.3088571428571427,0.00040978711539147686,8074.575843352549,2
frame151,151,3.294380203001151,0.9998768654254055,3.2947857142857138,0.0004055112845630252,8125.016096250295,2
frame152,152,3.268872948098079,0.9998737381195534,3.269285714285714,0.0004127661876347182,7920.430045444767,2
frame153,153,3.255521900720163,0.9998750905952899,3.255928571428572,0.00040667070840884535,8006.302160703525,2
frame154,154,3.238664573661484,0.9998527708953143,3.239142857142857,0.0004782834813730525,6772.433051302442,2
frame155,155,3.2389444165404413,0.9998521930527534,3.239428571428571,0.00048415488812939396,6690.89304033384,2
frame156,156,3.2108758927059156,0.9998514470467031,3.2113571428571426,0.0004812501512268292,6672.947810344735,2
frame157,157,3.195387056956068,0.9998533699040614,3.195857142857143,0.0004700859010751758,6798.453507215619,2
frame158,158,3.1838067802547343,0.9998507116899209,3.184285714285714,0.00047893403097987175,6648.69378308918,2
frame159,159,3.1832631792816932,0.9998602144504837,3.1837142857142857,0.0004511064325924963,7057.567916772029,2
frame160,160,3.152924094559309,0.9998630107675003,3.1533571428571427,0.00043304829783405045,7281.767781166868,2
frame161,161,3.133071575307138,0.9998635875852456,3.1335000000000006,0.00042842469286240103,7314.004193045895,2
frame162,162,3.1023623523184964,0.9998640288335758,3.1027857142857145,0.00042336196721797544,7328.919351624682,2
frame163,163,3.0887364920537723,0.9998685716103665,3.0891428571428574,0.0004063650890852192,7601.890369315241,2
frame164,164,3.088849815325895,0.999859424276265,3.089285714285715,0.0004358989598196266,7087.1600968354,2
frame165,165,3.0630677761762635,0.9998596214394837,3.0635,0.00043222382373642176,7087.762940777137,2
frame166,166,3.0373496711870955,0.9998573424953722,3.0377857142857145,0.0004360430986188086,6966.709767699739,2
frame167,167,3.0342975392144425,0.9998701437752839,3.034692307692308,0.0003947684778652799,7687.271091406487,2
frame168,168,3.0302120355469744,0.9998674812051184,3.0306153846153845,0.00040334906840983493,7513.6293150825795,2
frame169,169,3.0112682310952446,0.999859977682273,3.0116923076923077,0.00042407659706301417,7101.764937160151,2
frame170,170,2.986038793503522,0.9998591555299075,2.9864615384615387,0.00042274495801673486,7064.452175780452,2
frame171,171,2.9523569455487793,0.9998611083490694,2.9527692307692304,0.0004122852204510799,7161.95750975166,2
frame172,172,2.944085037786424,0.999872241118163,2.9444615384615385,0.0003765006751144448,7820.600952618508,2
frame173,173,2.905077123127341,0.999868200390898,2.905461538461539,0.0003844153341980508,7558.131218992023,2
frame174,174,2.894448196058472,0.9998674716653954,2.894833333333333,0.00038513727486133575,7516.367597438042,2
frame175,175,2.909439525057252,0.9998655714524632,2.9098333333333337,0.00039380827608207863,7388.959323767127,2
frame176,176,2.893905879252143,0.9998620564443264,2.8943076923076925,0.0004018130555498199,7203.120088637423,2
frame177,177,2.8946675780642277,0.9998593591526278,2.8950769230769233,0.0004093450126954569,7072.4616968297905,2
frame178,178,2.8840012346204795,0.9998571000455083,2.8844166666666666,0.000415432046186955,6943.1732413069685,2
frame179,179,2.8723315910297096,0.9998558540100908,2.87275,0.0004184089702903293,6865.890083586475,2
frame180,180,2.881233352408046,0.9998681485280395,2.8816153846153845,0.00038203220733871253,7542.859814592866,2
frame181,181,2.871874820552223,0.9998699223628592,2.8722499999999997,0.0003751794477769484,7655.669885487995,2
frame182,182,2.873954984109771,0.9998690955536108,2.874333333333333,0.00037834922356220585,7597.037748012592,2
frame183,183,2.8704026222398253,0.9998728541201104,2.870769230769231,0.0003666085294053818,7830.612221230792,2
frame184,184,2.8840811920398486,0.9998689891233479,2.8844615384615384,0.00038034642168965476,7583.774616959921,2
frame185,185,2.889470391156869,0.9998705773853845,2.8898461538461544,0.0003757626892855534,7690.614944609557,2
frame186,186,2.903518389078466,0.9998617057060896,2.9039230769230766,0.0004046878446108447,7175.711145254542,2
frame187,187,2.8954520322143535,0.9998647742320608,2.8958461538461546,0.00039412163180084183,7347.595057430109,2
frame188,188,2.92258153203382,0.999858431325973,2.923,0.00041846796617998433,6985.003001980823,2
frame189,189,2.9222641372410383,0.9998634004266548,2.9226666666666663,0.00040252942562801763,7260.752830943441,2
frame190,190,2.9154190750325024,0.9998592410213565,2.9158333333333335,0.000414258300831231,7038.68414340174,2
frame191,191,2.928222534214272,0.9998665707726063,2.9286153846153846,0.0003928504011128098,7454.785272764459,2
frame192,192,2.940217153728689,0.9998651398321954,2.9406153846153846,0.0003982308866957632,7384.197165153413,2
frame193,193,2.926914385918958,0.9998660853654708,2.927307692307693,0.00039330638873462495,7442.817549253772,2
frame194,194,2.946914767902255,0.9998670228457183,2.947307692307693,0.0003929244054373927,7500.953495181422,2
frame195,195,2.9736703681521868,0.9998637301958658,2.9740769230769226,0.000406554924736086,7315.3139763527315,2
frame196,196,2.984419270686125,0.9998576839761456,2.984846153846154,0.00042688316002917977,6992.185294079353,2
frame197,197,3.0027181596201666,0.9998556201511014,3.0031538461538463,0.00043568653367961256,6892.923269375712,2
frame198,198,2.9937316794956574,0.9998594222313368,2.994153846153847,0.000422166658189291,7092.350350442239,2
frame199,199,3.007224243625515,0.9998700355537936,3.007615384615385,0.0003911409898696897,7689.338275738845,2
frame200,200,3.0286000948908307,0.9998682879641956,3.0289999999999995,0.00039990510916910495,7574.296828298706,2
frame201,201,3.014310069354767,0.9998662301917962,3.014714285714286,0.0004042163595191336,7458.169900151171,2
frame202,202,3.0297283453843895,0.9998635549666319,3.030142857142858,0.00041451175846824687,7310.149338923949,2
frame203,203,3.043708977026366,0.9998580883543964,3.0441428571428575,0.0004338801164911794,7016.092098806154,2
frame204,204,3.0701370629157343,0.9998591631614533,3.070571428571429,0.00043436565569468906,7069.093489126361,2
frame205,205,3.0810757416327257,0.9998626535306598,3.0815000000000006,0.00042425836727488786,7263.262760834173,2
frame206,206,3.098718334248789,0.9998631895223049,3.0991428571428576,0.00042452289406875413,7300.296168811409,2
frame207,207,3.1034222565588676,0.9998601131353375,3.103857142857143,0.00043488629827541966,7137.1693133717135,2
frame208,208,3.1219354553351546,0.9998650274284709,3.122357142857143,0.00042168752198839296,7404.433330477079,2
frame209,209,3.139315693694949,0.9998731562721187,3.139714285714286,0.00039859201933722943,7877.012417195252,2
frame210,210,3.16359713973554,0.9998728479975846,3.164,0.00040286026446015706,7853.839852485427,2
frame211,211,3.192938104750389,0.9998693850711975,3.193357142857143,0.00041903810675389,7620.684351584925,2
frame212,212,3.202370228654871,0.9998712015562203,3.202785714285714,0.0004154856308429901,7708.535449920362,2
frame213,213,3.212009312151416,0.9998701613992147,3.2124285714285716,0.00041925927715575587,7662.152625987442,2
frame214,214,3.2091621555045218,0.9998726985228826,3.209571428571429,0.0004092730669071898,7842.127147104108,2
frame215,215,3.2218604970116695,0.9998683150568579,3.222285714285714,0.0004252172740442412,7577.97462844949,2
frame216,216,3.2475134982488982,0.999873086138062,3.247928571428571,0.0004150731796731374,7824.954081557994,2
frame217,217,3.263853495496941,0.9998684685046356,3.2642857142857147,0.00043221878877375275,7552.391980799388,2
frame218,218,3.2469378502186825,0.9998710286015292,3.2473571428571435,0.0004192926384608394,7744.846546263502,2
frame219,219,3.2777482628734846,0.9998795311354024,3.278142857142857,0.0003945942693722567,8307.6291562924,2
frame220,220,3.294254100170552,0.9998818978822689,3.294642857142857,0.00038875697230521055,8474.813551527135,2
frame221,221,3.2930373168029554,0.9998810983053,3.293428571428571,0.00039125462561579686,8417.609290228924,2
frame222,222,3.3324705512098234,0.9998838273894189,3.3328571428571427,0.00038659164731922956,8621.13076153718,2
frame223,223,3.3638148473867417,0.9998810946058045,3.364214285714286,0.0003994383275442358,8422.362236487475,2
frame224,224,3.3573193094675333,0.9998822601155062,3.357714285714286,0.0003949762467527762,8501.053704669863,2
frame225,225,3.366671383200346,0.9998810476103384,3.3670714285714283,0.00040004537108221224,8416.723881750579,2
frame226,226,3.3750214524255466,0.9998792695589768,3.3754285714285714,0.00040711900302475054,8291.012078410313,2
frame227,227,3.3951667195110846,0.9998807343092706,3.3955714285714285,0.0004047090603437807,8390.15421519611,2
frame228,228,3.4411756391474673,0.9998766727578896,3.4416000000000007,0.00042436085253333053,8110.078909151233,2
frame229,229,3.4650778022257582,0.9998780657750268,3.4655,0.00042219777424179483,8208.23844044069,2
frame230,230,3.4864462558112264,0.9998792298371058,3.486866666666667,0.0004204108554404229,8293.950124132312,2
frame231,231,3.4945080702078166,0.9998795056866955,3.4949285714285714,0.00042050122075514603,8311.339893739894,2
frame232,232,3.5051553325625804,0.9998811994404903,3.505571428571429,0.0004160960088483989,8424.910006403485,2
frame233,233,3.5441102093897143,0.999880436974516,3.5445333333333338,0.00042312394361943007,8377.056857177975,2
frame234,234,3.540970831064678,0.9998786807259058,3.5414000000000003,0.0004291689353218923,8251.762204885174,2
frame235,235,3.582027833689966,0.9998772962622561,3.5824666666666665,0.0004388329767001172,8163.622282002741,2
frame236,236,3.5966293007189876,0.9998781739338264,3.597066666666667,0.00043736594767930607,8224.386662365809,2
frame237,237,3.601963958424066,0.9998787552299301,3.6024000000000003,0.00043604157593411704,8261.59751460099,2
frame238,238,3.6104366013566502,0.9998806903564083,3.610866666666667,0.00043006531001689533,8396.089111499861,2
frame239,239,3.6091031396909456,0.9998806061926104,3.609533333333333,0.0004301936423871666,8390.485069244276,2
frame240,240,3.6286255003485675,0.999878148309858,3.6290666666666667,0.00044116631809932493,8226.073745388723,2
frame241,241,3.6378193444635096,0.9998767816122976,3.6382666666666665,0.00044732220315684876,8133.436348543931,2
frame242,242,3.6386194098518896,0.9998779375847864,3.6390624999999996,0.0004430901481100591,8212.916751866245,2
frame243,243,3.635500995241091,0.9998796628798109,3.6359375,0.00043650475890899543,8329.6629092606,2
frame244,244,3.6450011041549004,0.9998799497803472,3.6454375,0.0004363958450994687,8353.51101743209,2
frame245,245,3.6211178589305923,0.9998769069578892,3.6215624999999996,0.0004446410694072256,8144.912265590075,2
frame246,246,3.6369950622597242,0.9998780409378412,3.6374375,0.0004424377402756363,8221.354484212618,2
frame247,247,3.655307538531008,0.9998785944528805,3.6557500000000003,0.00044246146899240557,8262.301366772228,2
frame248,248,3.6398756394049268,0.9998796474785496,3.6403125,0.0004368605950730853,8332.89278331681,2
frame249,249,3.6558743250395636,0.999879685280033,3.6563125,0.00043817496043629944,8344.412232865468,2
frame250,250,3.632064403682598,0.9998796822969334,3.6325000000000003,0.00043559631740208715,8339.143043413147,2
frame251,251,3.640197664448351,0.9998821473681316,3.640625,0.0004273355516488664,8519.359051576017,2
frame252,252,3.6335186391181633,0.9998842817152439,3.6339375,0.00041886088183673564,8675.762425139626,2
frame253,253,3.62662421017584,0.9998786321610169,3.6270625,0.00043828982416016515,8275.488729290131,2
frame254,254,3.633143845649858,0.999884222505637,3.6335625,0.00041865435014187824,8679.146648705831,2
frame255,255,3.6084457526215203,0.9998827976893578,3.608866666666667,0.0004209140451469769,8573.88036411687,2
frame256,256,3.6109029033950066,0.9998801500057486,3.6113333333333335,0.0004304299383269002,8390.060754999391,2
frame257,257,3.608444919567058,0.9998824332458024,3.6088666666666662,0.0004217470996081829,8556.94483736681,2
frame258,258,3.590969831542127,0.9998797140478131,3.5913999999999997,0.0004301684578725447,8348.822267819789,2
frame259,259,3.5968636635897857,0.9998745877937504,3.5973125,0.000448836410214426,8014.751963374426,2
frame260,260,3.6099897936187624,0.9998754211714194,3.6104374999999997,0.00044770638123736717,8064.297609566123,2
frame261,261,3.585864348435658,0.9998744595575824,3.5863125,0.0004481515643419698,8002.454493862711,2
frame262,262,3.573672011110603,0.9998747708551486,3.5741176470588236,0.0004456359482205966,8020.263314326655,2
frame263,263,3.5604587996407306,0.9998805073482095,3.5608823529411766,0.0004235533004462281,8407.164692589253,2
frame264,264,3.5465768992024858,0.9998801978006242,3.547,0.00042310079751426685,8383.345105560564,2
frame265,265,3.534202824139146,0.9998738036394037,3.5346470588235293,0.0004442346843836062,7956.711132828353,2
frame266,266,3.517195963755127,0.9998712622648237,3.51764705882353,0.00045109506840269794,7798.017103754467,2
frame267,267,3.5209633402152347,0.9998721165413149,3.5214117647058827,0.0004484244906480479,7852.853352449278,2
frame268,268,3.4987435925899977,0.9998758129721095,3.4991764705882353,0.00043287799823755286,8083.516567797407,2
frame269,269,3.488809134358608,0.9998773913185085,3.4892352941176465,0.00042615975903840186,8187.622646471476,2
frame270,270,3.5064953452134096,0.9998727451314428,3.5069411764705882,0.0004458312571788316,7866.072914362498,2
frame271,271,3.469916620592272,0.9998741273562288,3.4703529411764706,0.00043632058419889827,7953.676876254131,2
