,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number
frame1,1,2.9894332381405557,0.9994548887832694,2.9910666666666668,0.001633428526110947,1831.1585838335636,2
frame2,2,2.979383024766358,0.9994360338841138,2.9810666666666665,0.0016836419003084303,1770.606128370028,2
frame3,3,2.9549536799484244,0.9994213592419565,2.9566666666666666,0.0017129867182423672,1726.0301175600437,2
frame4,4,2.946102622349002,0.9994249665313072,2.9478000000000004,0.0016973776509985328,1736.6789283845405,2
frame5,5,2.9405929092576115,0.9994317623753356,2.9422666666666677,0.0016737574090560277,1757.881190396677,2
frame6,6,2.9576176784408745,0.999407101495069,2.959375,0.0017573215591255575,1684.0258885076125,2
frame7,7,2.9247064755144847,0.9993992430722837,2.9264666666666677,0.0017601911521827182,1662.5845795428036,2
frame8,8,2.922471109481963,0.9994102560592808,2.9242,0.0017288905180369814,1691.373727539554,2
frame9,9,2.9096070484463126,0.9994078440683549,2.9113333333333333,0.0017262848870207867,1686.473278670531,2
frame10,10,2.878694017786932,0.9994235821584202,2.880357142857143,0.0016631250702110784,1731.894488543533,2
frame11,11,2.880067123695942,0.9994292302925111,2.8817142857142857,0.0016471620183438063,1749.502631569784,2
frame12,12,2.882755563454237,0.9994204939135661,2.884428571428572,0.0016730079743345933,1724.0973239089299,2
frame13,13,2.869295905175086,0.9994570672335855,2.8708571428571426,0.001561237682056214,1838.8341351562217,2
frame14,14,2.8701435937693205,0.9994538631164102,2.8717142857142854,0.0015706919449647622,1828.3115889912526,2
frame15,15,2.869043262193663,0.9994580838534841,2.8706000000000005,0.0015567378063375751,1843.984252398581,2
frame16,16,2.8479844029872368,0.9994336318410455,2.8496,0.001615597012763222,1763.8061827845374,2
frame17,17,2.8720648692583786,0.9994357990011496,2.8736875000000004,0.0016226307416218333,1771.0052116526062,2
frame18,18,2.8634211561502307,0.9994276571997937,2.8650625,0.0016413438497693278,1745.5589822953016,2
frame19,19,2.848969095321954,0.9994198455818433,2.850625,0.001655904678045772,1721.4909999313402,2
frame20,20,2.8033690333661934,0.999442742162178,2.804933333333333,0.0015642999671399594,1793.091729370581,2
frame21,21,2.802216973464191,0.9994365640976289,2.8038000000000003,0.0015830265358090401,1771.1642455614665,2
frame22,22,2.8232928753077764,0.9994184372538979,2.8249411764705883,0.0016483011628117632,1713.8501386795406,2
frame23,23,2.7954935562183385,0.999418215693314,2.7971250000000003,0.001631443781661801,1714.5089714037388,2
frame24,24,2.792024548888579,0.9994368662337834,2.7936,0.001575451111420989,1773.206404024999,2
frame25,25,2.808833386704442,0.9994515640583609,2.810375,0.0015416132955579087,1823.009056874362,2
frame26,26,2.8256883080591213,0.9994467903223166,2.82725,0.001561691940878518,1810.3762502670993,2
frame27,27,2.798202002248087,0.9994467605109307,2.7997500000000004,0.001547997751913499,1808.626657589906,2
frame28,28,2.776647870156623,0.9994237121821732,2.77825,0.0016021298433770426,1734.0979019177855,2
frame29,29,2.771856318699755,0.9994438399524631,2.7734000000000005,0.0015436813002452255,1796.6143656462152,2
frame30,30,2.7667014677746224,0.9994590657759795,2.7682,0.0014985322253778578,1847.2742548476015,2
frame31,31,2.781437517267361,0.9994621784774356,2.7829375,0.0014999827326391824,1855.3130242396128,2
frame32,32,2.7849840389806775,0.9994558350388237,2.7864999999999998,0.0015159610193222761,1838.1079490063203,2
frame33,33,2.7801480915306023,0.9994462509188087,2.7816875000000003,0.0015394084693980403,1806.9846667062525,2
frame34,34,2.789431355706998,0.9994375538278097,2.791,0.001568644293001853,1779.2433966396377,2
frame35,35,2.7865446198719064,0.9994345734612755,2.7881176470588236,0.0015730271869174698,1772.4535661220611,2
frame36,36,2.7743582218585656,0.9994299943873428,2.7759375000000004,0.00157927814143477,1757.725524826215,2
frame37,37,2.776019355180848,0.9994438457517248,2.7775625,0.0015431448191520758,1799.9363802589894,2
frame38,38,2.7683393778807366,0.9994448704313461,2.769875,0.0015356221192632802,1803.7477874627493,2
frame39,39,2.7802853679426347,0.9994464542586554,2.781823529411765,0.0015381614691303933,1808.5380405377607,2
frame40,40,2.7949885614801313,0.9994356780336111,2.7965625,0.001573938519868534,1776.7927175666223,2
frame41,41,2.8024140484375533,0.9994321245920027,2.8040000000000003,0.0015859515624470077,1768.0237318683508,2
frame42,42,2.8026716111479324,0.9994358180148571,2.8042499999999997,0.0015783888520672917,1776.6534503377534,2
frame43,43,2.820717443757033,0.9994395845566028,2.8222941176470586,0.0015766738900257384,1790.030351552905,2
frame44,44,2.806256848558181,0.999440598099969,2.8078235294117646,0.0015666808535837952,1792.2115553967774,2
frame45,45,2.78068950352511,0.9994220427122377,2.7822941176470586,0.0016046141219489714,1733.9334607548335,2
frame46,46,2.7959167628215953,0.9994221560945306,2.797529411764706,0.001612648943110424,1734.7417264720514,2
frame47,47,2.7856828424321383,0.9994212030925217,2.7872941176470594,0.0016112752149210258,1729.86842460906,2
frame48,48,2.7965461410242405,0.9993954049636116,2.798235294117647,0.0016891530934063828,1656.590693312863,2
frame49,49,2.789874995302245,0.9993850283381136,2.7915882352941175,0.0017132399918730644,1629.4204247719597,2
frame50,50,2.8069155870035067,0.9994032692228191,2.8085882352941174,0.0016726482906104887,1679.1265988554173,2
frame51,51,2.8102221695540806,0.9994085201786421,2.811882352941177,0.001660183387096314,1693.717919837279,2
frame52,52,2.8051375700631453,0.9993977657380294,2.8068235294117647,0.0016859593486194225,1664.8227798079365,2
frame53,53,2.820712071814355,0.999395904606354,2.822411764705882,0.0016996928915271863,1660.5421948725834,2
frame54,54,2.832018530170324,0.999402300240892,2.833705882352941,0.0016873521826175205,1679.380221594954,2
frame55,55,2.837140125205466,0.9993831705299072,2.838882352941176,0.0017422277357100563,1629.455377591134,2
frame56,56,2.840939972455285,0.9994381374456867,2.8425294117647057,0.0015894393094212694,1788.3849952092219,2
frame57,57,2.855695261595333,0.9994172754989684,2.8573529411764707,0.001657679581138141,1723.7064229352752,2
frame58,58,2.8592542152831553,0.999386625131449,2.8610000000000007,0.001745784716844997,1638.8045859230765,2
frame59,59,2.8828288593007363,0.9993873795416617,2.884588235294118,0.0017593759933815284,1639.5518900709374,2
frame60,60,2.8965100474781087,0.999381750131001,2.898294117647059,0.0017840701689505402,1624.540429007873,2
frame61,61,2.9001188212112137,0.9994096313131451,2.9018235294117645,0.001704708200550693,1702.240611310694,2
frame62,62,2.9194616810399494,0.9994103825352046,2.9211764705882355,0.001714789548286182,1703.5189382322494,2
frame63,63,2.9665391688421363,0.9994269315815262,2.9682352941176466,0.001696125275510199,1750.0094698045186,2
frame64,64,2.976649994458949,0.9994468896857444,2.978294117647059,0.0016441231881103972,1811.4786891790234,2
frame65,65,3.001599809436675,0.9994357202997761,3.0032941176470587,0.0016943082103834434,1772.5783887734187,2
frame66,66,3.0038584498088703,0.9994245432366431,3.005588235294118,0.0017297854852479171,1737.5496909452618,2
frame67,67,3.0430822595727682,0.9994112341540585,3.044882352941176,0.0018000933684079962,1691.513566118002,2
frame68,68,3.0537490527861038,0.9994169174584444,3.055529411764706,0.0017803589786019396,1716.2434365703696,2
frame69,69,3.066529722232837,0.9994384425658802,3.06825,0.00172027776716277,1783.578244495028,2
frame70,70,3.074479296602418,0.9994471900814057,3.076176470588235,0.0016971739858169766,1812.5286483857112,2
frame71,71,3.0795046280435674,0.9994183641733367,3.081294117647059,0.0017894896034918288,1721.8843359774394,2
frame72,72,3.092389014089316,0.999421732519162,3.0941764705882355,0.0017874564989196027,1731.0499430103375,2
frame73,73,3.127680637743543,0.9994269149557118,3.1294705882352942,0.0017899504917509416,1748.3559476407781,2
frame74,74,3.1364866178742448,0.9994236225467215,3.1382941176470593,0.0018074997728142667,1736.26252398403,2
frame75,75,3.137501002808814,0.9994281219368808,3.139294117647059,0.0017931148382451605,1750.7490600654123,2
frame76,76,3.1487085878474312,0.999421744644211,3.150529411764706,0.001820823917274966,1730.2768169256967,2
frame77,77,3.1743616518429754,0.9994099690141084,3.176235294117647,0.0018736422746716177,1695.2196996485504,2
frame78,78,3.193703106251162,0.999409548364829,3.195588235294118,0.0018851290429558825,1695.1562266970516,2
frame79,79,3.1938397495522515,0.9993825324872474,3.1958125,0.0019727504477486946,1619.978088788202,2
frame80,80,3.2136259978607997,0.9993777131779902,3.215625,0.0019990021392004564,1608.6150869684202,2
frame81,81,3.2320058054343854,0.9993833803108927,3.234,0.001994194565614795,1621.70735782894,2
frame82,82,3.2435615906053057,0.9993576615674423,3.245647058823529,0.002085468218223575,1556.3157618331902,2
frame83,83,3.2550551048414236,0.9993841838764732,3.257058823529412,0.0020037186879883796,1625.5070350216251,2
frame84,84,3.2747309071803463,0.9993784549740996,3.276764705882353,0.0020337987020063925,1611.1548810852046,2
