,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number
frame55,55,0.29665425246321375,0.08810701682248426,2.8331176470588235,2.570047904307792,1.1023598596392257,2
frame56,56,0.280377874561807,0.07732985649487888,2.8368823529411764,2.603076599291243,1.0898190063686921,2
frame57,57,0.3496456312418734,0.05386216366618862,2.857764705882353,2.686782567035821,1.0636382493113938,2
frame58,58,0.41998206523075315,0.06279479215837973,2.860941176470588,2.662227826157949,1.0746417524301128,2
frame59,59,0.4280134007700674,0.041768197696622995,2.8888235294117646,2.7501508494359803,1.0504236631253243,2
frame60,60,0.3904967045280979,0.08465678183534664,2.901411764705882,2.6401915817538613,1.0989398590455675,2
frame61,61,0.46099700566351826,0.036442304567038494,2.913294117647059,2.787278596017682,1.0452109530096565,2
frame62,62,0.5654826208667801,-0.060352911135418054,2.9246470588235294,3.0802780879394573,0.9494750069075624,2
frame63,63,0.26140443541763775,0.059640540880264124,2.9470666666666663,2.754044182250271,1.0700869236813335,2
frame64,64,0.3036058964934657,0.08338764846094518,2.9656,2.7029208826371347,1.0971834281388877,2
frame65,65,0.40830502284384196,0.03699531506001832,2.99275,2.8780181028387095,1.0398648976697282,2
frame66,66,0.41482757707025186,0.030405549549377582,3.0139411764705883,2.911755366474384,1.0350942291281608,2
frame67,67,0.56468386140896,0.05268270829395583,3.032,2.8830507343759715,1.0516637684686003,2
frame68,68,0.5284216466866701,0.10011477074790613,3.0454375000000002,2.736904564507201,1.1127306152702305,2
frame69,69,0.44549957089996034,0.10136748261243912,3.0764375,2.7528172240963817,1.1175596669008228,2
frame70,70,0.3934233279094146,0.03223845172271664,3.0852500000000003,2.977635988779085,1.0361407544865953,2
frame71,71,0.5227611282597631,-0.03837787213677798,3.1124117647058824,3.215763168469053,0.9678610027079906,2
frame72,72,0.4458731802075645,-0.056048097737025855,3.112352941176471,3.277039573729322,0.9497453024757235,2
frame73,73,0.6280857500196761,-0.10485717345508686,3.130235294117647,3.475428764477729,0.9006760046736403,2
frame74,74,0.5751320141540059,-0.09047173723305679,3.1381176470588237,3.4314118755044105,0.9145266615939326,2
frame75,75,0.5407049370658922,-0.08526417309292329,3.144823529411765,3.4099040431167005,0.9222615914251217,2
frame76,76,0.6081211735075454,-0.07758639677909812,3.1544117647058822,3.4033860526328255,0.9268451230402325,2
frame77,77,0.5523891297620054,-0.0937262715038828,3.1606875,3.4551515817296012,0.9147753507294182,2
frame78,78,0.5649183240503006,-0.06188165959717001,3.1748125,3.3706078119831657,0.9419109778102704,2
frame79,79,0.5523618563162302,-0.0644052202493177,3.188625,3.3902503552895125,0.9405278860969858,2
frame80,80,0.5171153500256747,-0.05259226832335771,3.2200625,3.378818744168502,0.9530142762341132,2
frame81,81,0.6595367926222059,-0.09302059812815083,3.2295,3.5180415040421233,0.9179823479312004,2
frame82,82,0.4730954917085241,-0.06355930456636046,3.2345625,3.4389829258965556,0.9405578828678649,2
frame83,83,0.6709445944560709,-0.12647015362491582,3.2525625,3.664900409104259,0.887490009802193,2
frame84,84,0.5855673890157759,-0.12202107867259195,3.2754117647058827,3.6668742532926357,0.8932435470795752,2
frame85,85,0.5244514206635514,-0.11914252707304472,3.304470588235294,3.697654184616433,0.8936667474159905,2
frame86,86,0.5352119413885261,-0.09455789348028838,3.2870625,3.5865322973233016,0.9165015751993084,2
frame87,87,0.4498368945725292,-0.06918592974087825,3.3413529411764706,3.5813453354240328,0.9329882008658216,2
frame88,88,0.6465481991727776,-0.10835869009268839,3.339823529411764,3.7097950217575306,0.9002717157751506,2
frame89,89,0.3789366642649776,-0.049563965038634875,3.359470588235294,3.526090588092931,0.9527465345274204,2
frame90,90,0.5345737415725847,-0.13124628499222935,3.3722352941176474,3.8143022388165084,0.8841028012410406,2
frame91,91,0.6624955223927694,-0.11612609187761794,3.428294117647059,3.8544784810092487,0.8894313808049595,2
frame92,92,0.43797713601655086,-0.0766911046440144,3.4240000000000004,3.687370439909514,0.9285749983080146,2
frame93,93,0.24034041538984421,0.044642727431176775,3.4548750000000004,3.288934421534168,1.0504542071071237,2
frame94,94,0.9096489737542001,-0.08714220934911154,3.500823529411765,3.845529217465012,0.9103619635789744,2
frame95,95,0.6951269209949421,-0.09052877808620155,3.5158235294117643,3.8733523880012477,0.9076952410276367,2
frame96,96,0.624862337566447,-0.1010346578009022,3.5031764705882353,3.882181597961074,0.9023731585426368,2
frame97,97,0.7698992672534744,-0.09972570865962904,3.56435294117647,3.98120121559211,0.8952958537279951,2
frame98,98,0.6651685733456394,-0.08704376889806784,3.5646470588235295,3.9264043738849597,0.9078654971282311,2
frame99,99,0.2786817429386994,0.00885604710400247,3.594294117647059,3.561305283656914,1.009263130049966,2
frame100,100,0.5012499800293383,-0.020472013324841783,3.5997058823529406,3.6824719125002394,0.9775243281920637,2
frame101,101,0.3056380537937634,0.06229104920946172,3.60675,3.371292672988671,1.0698418529182738,2
frame102,102,0.34108233874011934,0.011637306546644247,3.6388125000000002,3.5959007572832897,1.0119335169720118,2
frame103,103,0.3123497543519837,-0.0018130465755171223,3.65175,3.6536718983356957,0.9994739816849534,2
frame104,104,0.3788149560360976,0.02701257143790836,3.6715625,3.568130773489438,1.0289876501385657,2
frame105,105,0.5826674490766708,-0.022312294586177374,3.709941176470588,3.7925820768862364,0.9782098584182791,2
frame106,106,0.5978585182039498,-0.03236835375686031,3.7264705882352946,3.8439368010633093,0.969441169585431,2
frame107,107,0.79351403306415,-0.06725859026121672,3.7212941176470586,3.9800015744723964,0.9349981521402707,2
frame108,108,0.6592925952292011,-0.058840820994976284,3.7193125,3.948270464642409,0.9420105672362682,2
frame109,109,0.5384728158354264,-0.08500693477253322,3.7649999999999997,4.081178565182425,0.9225276326108773,2
frame110,110,0.44350576348784293,-0.0023657699918590153,3.772705882352941,3.773157089527165,0.9998804165415015,2
frame111,111,0.5501478386859481,-0.02845526809217033,3.7582500000000003,3.8695012139825127,0.971249210730183,2
frame112,112,0.436784018533517,-0.006800474624740151,3.7701875,3.7958630560857256,0.9932359108570682,2
frame113,113,0.49382993111230233,-0.013893341065283445,3.7655624999999997,3.8233428876888462,0.984887469058844,2
frame114,114,0.4427092536418398,-0.06789686279414986,3.7895625,4.048816594143169,0.9359679333170602,2
frame115,115,0.4184029176069023,-0.00971066733305404,3.800125,3.8413838123907342,0.9892593881773412,2
frame116,116,0.5147804276069767,-0.056759462353579385,3.79125,4.024476479847277,0.9420479953069254,2
frame117,117,0.5565982224284549,-0.03251231295578558,3.789375,3.9303186977297493,0.9641393717483618,2
frame118,118,0.5861844907570017,-0.029908190495138827,3.7821249999999997,3.9150446299616486,0.966049012840257,2
frame119,119,0.45673877851012173,-0.0022117077432925424,3.7741875,3.7887040171538735,0.9961684742096115,2
frame120,120,0.5008552054677111,-0.024062126899800376,3.7741875,3.881255694534349,0.972414032220262,2
frame121,121,0.3407608947516917,-0.028012919144405887,3.7795,3.8906424748260573,0.9714333877900138,2
frame122,122,0.4241424428777555,0.0004550399552097316,3.7794375,3.7871477469948687,0.9979641018756168,2
frame123,123,0.32165973035662415,-0.006066901952754854,3.7710625,3.7966469280246704,0.9932613096477788,2
frame124,124,0.30070099658137306,-0.0024344982827782303,3.7374,3.744615768502798,0.998073028329504,2
frame125,125,0.2658605708611144,0.03850765718561211,3.7259333333333333,3.5759729823983233,1.0419355380124922,2
frame126,126,0.2829886502179285,0.02447850571450862,3.7506874999999997,3.655652121728583,1.0259968331522964,2
frame127,127,0.28819124197262447,0.020555338779395128,3.7726875,3.6862863243012356,1.0234385416914522,2
frame128,128,0.2515439312013776,0.036833294130639675,3.755,3.6077600937204597,1.0408120003699306,2
frame129,129,0.2559043739583425,0.03203146621154121,3.7729375000000003,3.640846371230863,1.0362803357518435,2
frame130,130,0.23802840405343892,-0.001953675307227013,3.751875,3.7482369387540113,1.0009706059956813,2
frame131,131,0.24199487733738356,0.032749637862150766,3.7488124999999997,3.616081727461957,1.0367056893460211,2
frame132,132,0.2099440035837416,0.014528622106718105,3.7079375,3.647733425375032,1.0165045159841355,2
frame133,133,0.14585272333003085,0.014458320155488815,3.706470588235294,3.6491754259152733,1.0157008517357453,2
frame134,134,0.10445090009326746,-0.015958768424700166,3.690058823529412,3.744128491613425,0.9855588107606015,2
frame135,135,0.12944748162372258,-0.002104935596723129,3.6633529411764703,3.6660380992975803,0.9992675585882143,2
frame136,136,0.14135201805631242,-0.0065197677987421515,3.6176875,3.635663345299833,0.9950556903671866,2
frame137,137,0.13510485044943607,-0.029322676967304076,3.6188,3.719023961132067,0.9730510041937027,2
frame138,138,0.17180214806746436,-0.04884357682492433,3.585666666666666,3.7564411223023595,0.9545382317795988,2
frame139,139,0.1519787275062611,-0.025551747634989568,3.5994,3.685497558048441,0.9766388237429652,2
frame140,140,0.12522661665802767,-0.030518559464665484,3.558466666666666,3.6623786070756013,0.9716271987259372,2
frame141,141,0.1551910898717145,-0.036382165010359416,3.5632666666666664,3.6852133125801436,0.9669092029226123,2
frame142,142,0.23965410887537572,-0.06694452083076624,3.5366,3.767950306686909,0.9386004888980791,2
frame143,143,0.18227514935204384,-0.04406613822770842,3.4763333333333337,3.624401609651597,0.9591468351840577,2
frame144,144,0.1287965929875845,-0.03166166014694797,3.4609285714285716,3.567134292741114,0.9702265985531681,2
frame145,145,0.08497817668600763,0.002855628921077265,3.438357142857143,3.4259509229131324,1.0036212485885412,2
frame146,146,0.08798329027113276,0.0005871011509499292,3.409142857142857,3.4048088140379464,1.0012729181994129,2
frame147,147,0.14094421972964072,0.0027560051943300583,3.368071428571428,3.3557450131223594,1.0036732276739941,2
frame148,148,0.12151260838149747,0.022968223687913653,3.345071428571429,3.266285674582083,1.0241209011821744,2
frame149,149,0.13377145210942268,-0.001480280460608661,3.37025,3.3705956512024153,0.9998974510032694,2
frame150,150,0.14234797292183435,0.025617883588823578,3.3518749999999997,3.2611015678911452,1.0278352054418087,2
frame151,151,0.11540861281159533,0.02815274142136052,3.2895,3.195339578807695,1.0294680483466612,2
frame152,152,0.0825374217250304,0.008992137958896149,3.3015333333333334,3.2704212787375417,1.0095131641902115,2
frame153,153,0.15401668777751706,0.03527139475961202,3.2883125,3.170881827518076,1.037034074074542,2
frame154,154,0.5943284452026268,-0.15932321256891244,3.2421333333333333,3.76878330294124,0.8602599493590152,2
frame155,155,0.7383384483073606,-0.17130726197052845,3.2463571428571423,3.856098567798747,0.8418760790936743,2
frame156,156,0.6410158608401441,-0.1379137507405897,3.2320769230769235,3.7117115596877657,0.8707780416398547,2
frame157,157,0.5186166552767684,-0.1523931773177363,3.2031428571428577,3.705618675380035,0.864401639171455,2
frame158,158,0.5834507724380033,-0.14242705365607053,3.2050714285714283,3.68375780147352,0.8700548736644372,2
frame159,159,0.5965460100864669,-0.057704189165205554,3.1908666666666665,3.4188958035339265,0.9333032797806945,2
frame160,160,0.5744987271650864,-0.11028720798856255,3.158846153846154,3.540009022955093,0.8923271475758117,2
frame161,161,0.5334236036963034,-0.10614471725077503,3.137142857142858,3.4893337824713515,0.8990664272080467,2
frame162,162,0.3959411981300581,-0.05485700878172212,3.1192,3.2989991644383063,0.9454988754236562,2
frame163,163,0.6228352063237433,-0.07258913930006627,3.1055,3.3411054950158396,0.9294827728824161,2
frame164,164,0.7488430043566092,-0.09614870562099805,3.0962857142857145,3.4062691972826893,0.9089961876048257,2
frame165,165,0.7478650013367653,-0.07837659571933718,3.085461538461539,3.3465170645358104,0.9219918736286252,2
frame166,166,0.9445348394099637,-0.14332110982962062,3.0558333333333336,3.5166001621375753,0.8689737793436934,2
frame167,167,0.4740274561353151,-0.0017043572028750795,3.0508461538461535,3.0595446910538806,0.9971569177488527,2
frame168,168,0.5774371153850054,-0.02848341044577526,3.033214285714286,3.129295733576434,0.9692961432723594,2
frame169,169,0.7122024899279017,-0.11863021452621504,3.0280769230769233,3.4071049835091802,0.8887536303498716,2
frame170,170,0.5553477739113563,-0.10531070923511432,3.003285714285714,3.332026378818368,0.9013391170542788,2
frame171,171,0.37652410211353604,-0.04977115385271786,2.953692307692308,3.108362481311012,0.9502406252331713,2
frame172,172,0.31414286562886745,-0.00868581751699821,2.948833333333333,2.977126109438832,0.9904966148340851,2
frame173,173,0.6011665473970929,-0.028383006806015194,2.9645,3.0613182204446714,0.9683736830107756,2
frame174,174,0.4244967312253881,-0.02606098580752447,2.894923076923077,2.980552679527721,0.9712705622709503,2
frame175,175,0.6111318306379114,-0.028162590629560086,2.925666666666667,3.026166766424206,0.966789636026473,2
frame176,176,0.6488211434758456,-0.06863006688167293,2.910166666666667,3.1299130598708413,0.9297915344609469,2
frame177,177,0.6644529696096615,-0.09447669095631,2.914,3.2086615845270585,0.9081668238408227,2
frame178,178,0.7614271971815155,-0.12065852664453423,2.8991666666666673,3.2724726973825207,0.8859253948812342,2
frame179,179,0.8498822634458993,-0.12169412406602183,2.88625,3.269884707311411,0.8826763810804675,2
frame180,180,0.7117722721878049,-0.07194002526699005,2.892333333333333,3.125361312303409,0.9254396673905415,2
frame181,181,0.6272383774049645,0.025833499153737744,2.888,2.8244692350936464,1.0224929923530384,2
frame182,182,0.45373976758246326,0.056791397923042025,2.900727272727273,2.741226551087734,1.0581858954985857,2
frame183,183,0.5386071046481079,0.022890853584903708,2.9140833333333336,2.8575950418894425,1.0197677734653896,2
frame184,184,0.6011303483053948,0.057460555239592585,2.912923076923077,2.756662466828622,1.0566847091273468,2
frame185,185,0.5384701976188551,0.08434428003805142,2.9140769230769235,2.6749713262237904,1.0893862279976938,2
frame186,186,0.7079566384523346,-0.023800020006216734,2.914461538461538,3.00202416510694,0.9708321379743848,2
frame187,187,0.704047486432374,-0.008210605209739692,2.9213076923076926,2.9597557085113,0.9870097332381036,2
frame188,188,0.9908551341349355,-0.10447213845758521,2.9429090909090907,3.28629516852461,0.8955096666591629,2
frame189,189,0.8144023010320881,-0.06295224586397191,2.9305833333333333,3.1444516452519733,0.931985498253225,2
frame190,190,0.6698680041922538,-0.09016546793834472,2.9264166666666664,3.2232405530254025,0.9079113452825819,2
frame191,191,0.4743549154757405,-0.043238226805087404,2.938916666666666,3.086406621286017,0.9522130513840409,2
frame192,192,0.6124217187997316,-0.08452533956683951,2.94525,3.2142299305164896,0.916315902617064,2
frame193,193,0.3514910447226014,-0.023474517293092138,2.93875,3.017389732341208,0.9739378272888233,2
frame194,194,0.3369067818299118,-0.012191382166409208,2.962666666666666,3.006130480113272,0.9855416078130553,2
frame195,195,0.5122905057542813,-0.06793258393768799,3.0252,3.24038430066492,0.9335929690127296,2
frame196,196,0.09702832666117067,-0.030585803533712895,2.8205,2.904252141820076,0.9711622346372484,2
frame197,197,0.5597310729568657,-0.15047918048205627,3.0137272727272726,3.4912643858379626,0.863219435615423,2
frame198,198,0.5107538311746458,-0.12846423465194395,3.0258,3.4321510716412824,0.8816045496951385,2
frame199,199,0.37097615270878365,0.005280420246079795,3.020090909090909,3.0120356771193695,1.0026743481269926,2
frame200,200,0.5900263530510904,-0.04141533281223332,3.042181818181818,3.183182216145998,0.9557045785035534,2
frame201,201,0.4592229065847153,-0.05802813627775176,3.0260000000000002,3.214347596787337,0.941404097996251,2
frame202,202,0.6186983776079212,-0.03538535924275507,3.0411538461538465,3.1589115257030618,0.9627220710073523,2
frame203,203,0.6264854585497105,-0.12073944939766863,3.064666666666667,3.450434277514946,0.8881973746429059,2
frame204,204,0.4632295451545983,-0.08699852141041378,3.069923076923077,3.3540690837579157,0.9152831978891501,2
frame205,205,0.12820869197440765,0.04454784293759821,2.878,2.7497913080255927,1.0466248808046688,2
frame206,206,0.5447210648432014,-0.07599793893204451,3.1029230769230765,3.3485213181057416,0.9266547177541637,2
frame207,207,0.5541852308268028,-0.13431468623103787,3.1072500000000005,3.535973884807205,0.8787536619969748,2
frame208,208,0.4561283769012764,-0.046152607625575374,3.125285714285714,3.2722841617562977,0.9550777254651116,2
frame209,209,0.4115429093180409,-0.005380529327797346,3.1474285714285712,3.1709483255399245,0.9925827381285539,2
frame210,210,0.5422229676500449,0.017728498398052822,3.1790000000000003,3.137984381219512,1.0130706892698262,2
frame211,211,0.2431145367175223,0.07492972098816549,3.178615384615384,2.9355008478978624,1.082818758813038,2
frame212,212,0.42613389291829523,-0.0035365518102742485,3.219071428571429,3.2627598286230395,0.9866099859179497,2
frame213,213,0.1482418599036682,0.04642062327457366,3.015,2.866758140096332,1.0517106266588248,2
frame214,214,0.5012142778961644,-0.02066663738060921,3.2205,3.295268805761717,0.9773102559551484,2
frame215,215,0.5242288891307761,-0.03817983297562651,3.2157142857142857,3.3467391443414014,0.9608499936875421,2
frame216,216,0.5958739363256379,-0.028891731448372246,3.2749230769230766,3.3960090582751437,0.9643446235642353,2
frame217,217,0.681932541787578,-0.05086367122476506,3.286749999999999,3.4875690829962482,0.9424186078563006,2
frame218,218,0.19890087875999352,-0.06877623746887743,2.892,3.090900878759993,0.9356495447243884,2
frame219,219,0.3753476712282166,0.03976836845725715,3.279416666666666,3.1503238536230938,1.0409776324726445,2
frame220,220,0.3336198747575513,0.10035185352172372,3.300071428571428,2.966451553813878,1.1124642923389816,2
frame221,221,0.3042217994513769,0.09075385295828857,3.3115714285714284,3.007349629120052,1.1011594383657983,2
frame222,222,0.3328999136144758,0.0978372821405132,3.3482857142857134,3.0153858006712393,1.1104004381596442,2
frame223,223,0.2651511121948141,0.07806004144502128,3.357928571428571,3.092777459233757,1.085732360536702,2
frame224,224,0.30160630497850616,0.08886013789715749,3.362000000000001,3.0603936950214936,1.0985514724687697,2
frame225,225,0.19723166688859115,0.05246178959722827,3.3649999999999998,3.1851950255451227,1.0564502245585747,2
frame226,226,0.18886311541646325,0.05179969709894285,3.384714285714286,3.2067658609262266,1.0554915552009343,2
frame227,227,0.28626720878870554,0.08387444666557964,3.400357142857142,3.114089934068437,1.091926442347382,2
frame228,228,0.17467952341482812,-0.0057332950380931625,3.4304285714285716,3.45157253275473,0.993874107779713,2
frame229,229,0.11413260186969705,0.030480677178828422,3.455666666666667,3.348172450214084,1.032105340465874,2
frame230,230,0.13630900726016365,0.029278021099779467,3.4950666666666668,3.3855095147430436,1.0323606096649645,2
frame231,231,0.13094934022879784,0.023056135230812874,3.488928571428572,3.4049204182278214,1.024672574651385,2
frame232,232,0.1998170869210327,0.05595377103646052,3.5212857142857144,3.322340862715638,1.0598809272710992,2
frame233,233,0.2561569673168568,0.07082157536406865,3.5418571428571433,3.285700175540286,1.0779611509363407,2
frame234,234,0.0721141680603684,0.007449770990086114,3.5410000000000004,3.512194933489343,1.0082014429882569,2
frame235,235,0.13082100673165292,0.01179656225650546,3.6031999999999997,3.555007667562343,1.0135561824176604,2
frame236,236,0.11644904795007327,-0.00554626376770939,3.610125,3.624572777769284,0.9960139363574385,2
frame237,237,0.12091832395362187,-0.001535206507330431,3.6125625,3.610834319287028,1.000478609805978,2
frame238,238,0.13951480917344314,0.02329384119305933,3.6159375000000002,3.5255803837331996,1.0256290047118775,2
frame239,239,0.20738993962002503,0.04743990414794297,3.6237500000000002,3.4446819590419544,1.0519839111671863,2
frame240,240,0.11120076394849737,0.0066717988328370914,3.6088125,3.5795845981522447,1.008165165830371,2
frame241,241,0.11465309251490685,0.0006824639026603487,3.6413125,3.6316686885119216,1.00265547667346,2
frame242,242,0.16919060253927057,0.023091091450498803,3.6275625,3.535808055511044,1.0259500637615053,2
frame243,243,0.13630381039461695,0.0004135338349666069,3.6276875,3.6179986868470664,1.0026779482226338,2
frame244,244,0.16586986308552723,-0.0034889210310466504,3.634,3.6378750593133846,0.9989348014293498,2
frame245,245,0.12920116772906554,-0.017457433315365485,3.631764705882353,3.685407986855643,0.9854444118087837,2
frame246,246,0.15992229358200777,0.004409825258035251,3.649764705882353,3.6236471795573713,1.0072075246376972,2
frame247,247,0.2173865997258737,0.02555992912898134,3.672764705882353,3.5665894274113312,1.0297694143472198,2
frame248,248,0.21437168381045474,0.020981021564754787,3.674647058823529,3.5856915472700206,1.0248084673153872,2
frame249,249,0.20314555696986206,0.013512026094763168,3.6641764705882354,3.6019373986062275,1.0172793319523241,2
frame250,250,0.20860617036367451,0.020797882352068676,3.6366249999999996,3.5488984190585717,1.0247193834769437,2
frame251,251,0.2649716032160957,0.045781412676323255,3.6423125,3.463001042671422,1.0517792097429615,2
frame252,252,0.31545441686060127,0.0711665363026451,3.628375,3.358204933309362,1.0804507384319746,2
frame253,253,0.2682263571858359,0.043664524838967336,3.6479375000000003,3.4732314778474596,1.0503007136917966,2
frame254,254,0.33297769908191177,0.06695189190578217,3.646,3.385047240568314,1.0770898427366924,2
frame255,255,0.23560452998441042,0.027542731617572078,3.6155333333333335,3.500624769614918,1.0328251587304673,2
frame256,256,0.2742163361515058,0.01831210842393936,3.65125,3.565701992403363,1.0239919117690977,2
frame257,257,0.26801122983169234,0.043396274716364036,3.641,3.4643498810596283,1.0509908424394883,2
frame258,258,0.21262059251167623,0.021148353425515347,3.6414999999999997,3.5459951795519293,1.026933150106577,2
frame259,259,0.18398290767526596,-0.02396630493802741,3.6025,3.6723273286181373,0.9809855379519198,2
frame260,260,0.16743749394776142,0.001416127317221464,3.607875,3.587585817109429,1.0056553860799122,2
frame261,261,0.17444124173266012,-0.015606624596507652,3.5725625,3.61442316798919,0.9884184374536095,2
frame262,262,0.18117905940862694,-0.026645796858687114,3.574294117647059,3.6560828785724913,0.9776294018374752,2
frame263,263,0.19244345844681343,0.015636565702353097,3.577,3.5059254103791764,1.0202727044364406,2
frame264,264,0.22504820062073777,0.028702287039854606,3.5628235294117645,3.44511977121042,1.0341653602829577,2
frame265,265,0.18084200344072196,-0.022157058287192034,3.560117647058824,3.623884933865277,0.9824036116018623,2
frame266,266,0.18474201821251104,-0.028190185018320185,3.538705882352941,3.624234380496713,0.9764009472996473,2
frame267,267,0.26420448526708934,-0.03872583153339574,3.546176470588235,3.667971322198163,0.966795037116883,2
frame268,268,0.23172208068588973,-0.023992037931467397,3.516117647058824,3.58655777787652,0.9803599620638479,2
frame269,269,0.38681068734564655,-0.05398710383365371,3.4884117647058828,3.6680298018101576,0.9510314673518645,2
frame270,270,0.3536321615708553,-0.0555285993862872,3.5227647058823535,3.7166328404849303,0.9478376953217468,2
