,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number
frame104,104,0.5526392850049701,0.14754199031175919,3.6715625,3.11892321499503,1.1771891280772844,2
frame105,105,0.5416735184105538,0.13464619997687216,3.709941176470588,3.1980620779754516,1.1600591502023576,2
frame106,106,0.5267143476650953,0.13204491332975818,3.7264705882352946,3.21798806854208,1.1580125559395205,2
frame107,107,0.5570538094408863,0.11685274114834163,3.7212941176470586,3.274419088307572,1.1364745981768816,2
frame108,108,0.5285584388587139,0.13021012747063931,3.7193125,3.2256797586755406,1.1530321601196842,2
frame109,109,0.46755908505249205,0.08169494183874525,3.7649999999999997,3.4485844031689545,1.0917523133666922,2
frame110,110,0.42467374635923794,0.09417084250528938,3.772705882352941,3.403832436985283,1.1083700364799283,2
frame111,111,0.38501199717624535,0.07324566102063959,3.7582500000000003,3.4781987048773866,1.0805161863610337,2
frame112,112,0.3599733454163767,0.0890835929071025,3.7701875,3.4261000356489824,1.1004312369080722,2
frame113,113,0.3882281957344752,0.09801159349101263,3.7655624999999997,3.3903245314891093,1.1106790706983078,2
frame114,114,0.3595350258473358,0.08820832898908798,3.7895625,3.4466310284669346,1.0994975872672978,2
frame115,115,0.41548143170239143,0.10339885902879448,3.800125,3.3973683577857647,1.1185495948036475,2
frame116,116,0.3557790064868479,0.0905437480798543,3.79125,3.4448636015893777,1.1005515568891633,2
frame117,117,0.42863190895231773,0.09583133219112461,3.789375,3.4257963297523997,1.106129680591338,2
frame118,118,0.4633406952446779,0.08790701431837791,3.7821249999999997,3.4490130622543393,1.0965818139082175,2
frame119,119,0.47723385829388715,0.08456441350995136,3.7741875,3.4527814797294827,1.0930861168473653,2
frame120,120,0.5017134236165879,0.09359969583458824,3.7741875,3.4249169499028422,1.101979275762312,2
frame121,121,0.4620508954701392,0.08767212034659941,3.7795,3.451472693578568,1.0950398092477232,2
frame122,122,0.476412801401485,0.0940081730038722,3.7794375,3.4252971176576703,1.103389682756777,2
frame123,123,0.46806676361604105,0.08129222073566268,3.7710625,3.468132555791642,1.0873467029691462,2
frame124,124,0.3198355895129962,0.08319035950839929,3.7374,3.4209193028523766,1.0925133477669995,2
frame125,125,0.32280764646787075,0.08397307185164728,3.7259333333333333,3.4065444376184275,1.0937574429348105,2
frame126,126,0.3381457837981892,0.06196130465941746,3.7506874999999997,3.5188632012959427,1.0658804521354168,2
frame127,127,0.4230095548370371,0.0870148688248018,3.7726875,3.447000798312663,1.0944840807251228,2
frame128,128,0.38159937616454226,0.08197119277265913,3.755,3.4496701903821503,1.088509855367949,2
frame129,129,0.399969790931588,0.07267511047787283,3.7729375000000003,3.5016163172439656,1.0774845551809584,2
frame130,130,0.35229439704895243,0.08019371963059799,3.751875,3.4516091009072842,1.0869930198682662,2
frame131,131,0.386268100367892,0.1016345705763736,3.7488124999999997,3.362544399632108,1.1148737546514338,2
frame132,132,0.319449015613416,0.08510756514224391,3.7079375,3.388488484386584,1.094274782719601,2
frame133,133,0.30947059573681346,0.08261834929205375,3.706470588235294,3.396999992498481,1.091101147018019,2
frame134,134,0.2699745445203889,0.07236003886361858,3.690058823529412,3.4200842790090227,1.078937980030894,2
frame135,135,0.2946349243949066,0.07938189485124436,3.6633529411764703,3.368718016781564,1.0874620324192041,2
frame136,136,0.27360380158782704,0.07462021900115455,3.6176875,3.344083698412173,1.081817270817037,2
frame137,137,0.2227609859863137,0.06086211057649622,3.6188,3.396039014013686,1.0655943542070911,2
frame138,138,0.12308948855042973,0.0334693648215179,3.585666666666666,3.46363403041846,1.035232543385498,2
frame139,139,0.29850458208484937,0.08174501345368874,3.5994,3.30089541791515,1.0904313964219399,2
frame140,140,0.25936509498425075,0.07167990833788407,3.558466666666666,3.299101571682416,1.0786168868550428,2
frame141,141,0.2610223130807514,0.07081705280181531,3.5632666666666664,3.304124918247906,1.0784297672850023,2
frame142,142,0.2626217187786453,0.07224836579088599,3.5366,3.27447966424189,1.0800494620933296,2
frame143,143,0.22168350975334103,0.05824568797493847,3.4763333333333337,3.267707326577453,1.0638447651229501,2
frame144,144,0.26072023078599843,0.07272836789674564,3.4609285714285716,3.2039723054502214,1.0801992781090044,2
frame145,145,0.31608593956511377,0.09068577508941045,3.438357142857143,3.122271203292029,1.1012359013630342,2
frame146,146,0.36749961937756276,0.10680539826362105,3.409142857142857,3.0416432377652947,1.1208227233275279,2
frame147,147,0.3761080188140191,0.11072612597896446,3.368071428571428,2.9919634097574095,1.125706089047564,2
frame148,148,0.2972406099626562,0.08816411545979287,3.345071428571429,3.047830818608772,1.0975252983688697,2
frame149,149,0.26548761290409095,0.07761438207273938,3.37025,3.104762387095909,1.0855098006879744,2
frame150,150,0.2924545435339272,0.08615095135967207,3.3518749999999997,3.059420456466073,1.095591484627693,2
frame151,151,0.3408607853338999,0.10334267986162841,3.2895,2.9486392146661005,1.11559935296204,2
frame152,152,0.320362786873936,0.09616137851347933,3.3015333333333334,2.9811705464593974,1.1074620797036978,2
frame153,153,0.3055340948246598,0.09264518200480086,3.2883125,2.98277840517534,1.1024327165217958,2
frame154,154,0.19212046150843212,0.057048734123011584,3.2421333333333333,3.057700973578002,1.0603173303567077,2
frame155,155,0.17897835552489702,0.04339876898740235,3.2463571428571423,3.10810277202959,1.044481917416544,2
frame156,156,0.16745646756083427,0.04618918446901761,3.2320769230769235,3.0827265307124607,1.0484474996002795,2
frame157,157,0.21975339206870054,-0.006629713938677938,3.2031428571428577,3.2289958974728754,0.9919934737760889,2
frame158,158,0.13732129031285006,0.03456438033884647,3.2050714285714283,3.095209772456999,1.0354940906080239,2
frame159,159,0.2518341378972216,0.04450258936878611,3.1908666666666665,3.0583857640573777,1.0433172636906125,2
frame160,160,0.3224878013002048,-0.03816567079579354,3.158846153846154,3.297888154439207,0.9578390794102911,2
frame161,161,0.19838534994358142,0.03818733783195466,3.137142857142858,3.019849012527215,1.0388409632829567,2
frame162,162,0.15177612371489865,0.02532918861228687,3.1192,3.039989458881421,1.026056189401303,2
frame163,163,0.14864072185184626,0.032192931423093055,3.1055,3.002669970604514,1.0342461976847837,2
frame164,164,0.18205659933164883,0.02818949893648495,3.0962857142857145,3.0061898586353393,1.029970114958499,2
frame165,165,0.1316008550334765,0.031303719564364015,3.085461538461539,2.985856913279295,1.0333588072285924,2
frame166,166,0.15586687910982647,0.03107797485231149,3.0558333333333336,2.9564732090837205,1.0336076525044537,2
frame167,167,0.10987225676447408,0.02641381599853682,3.0508461538461535,2.966954298321499,1.0282754121194637,2
frame168,168,0.13306814361605307,0.03500775193184076,3.033214285714286,2.924839840787214,1.0370531211370204,2
frame169,169,0.25315419521541804,0.03682198204521197,3.0280769230769233,2.9153297834378074,1.038673888724233,2
frame170,170,0.22905787153943594,0.018996237997704415,3.003285714285714,2.945938599223208,1.0194665004483214,2
frame171,171,0.18954711707169897,0.01386630863384896,2.953692307692308,2.9142834768151036,1.0135226484282416,2
frame172,172,0.22824456026977016,0.026478101557459024,2.948833333333333,2.8694965475486502,1.0276483294090242,2
frame173,173,0.19230485016590726,0.04391856218130825,2.9645,2.8338635206906573,1.0460983665428971,2
frame174,174,0.16227454669686645,0.05497344495461663,2.894923076923077,2.7327740831483993,1.0593349427508723,2
frame175,175,0.20451486073995437,0.06962651432720393,2.925666666666667,2.7211518059267115,1.07515746100402,2
frame176,176,0.3191532709645974,0.038253818794573576,2.910166666666667,2.8053884107659925,1.037348930186842,2
frame177,177,0.3265650096839787,0.07468362524750455,2.914,2.6983064365150273,1.0799366449140408,2
frame178,178,0.23207150676513222,0.05237292082761861,2.8991666666666673,2.7489817530003133,1.0546329249011706,2
frame179,179,0.21322845645578958,0.04420160167156497,2.88625,2.7610770035985666,1.0453348444242203,2
frame180,180,0.23532275991753193,0.0520151043588864,2.892333333333333,2.744011494749531,1.05405292174162,2
frame181,181,0.2288366431150862,0.07988190635478083,2.888,2.6591633568849136,1.0860558801408717,2
frame182,182,0.18343260229597727,0.06342264236018112,2.900727272727273,2.7172946704312952,1.0675055982304866,2
frame183,183,0.25229377019038596,0.08679559429297473,2.9140833333333336,2.661789563142947,1.0947835147014728,2
frame184,184,0.2861515593429364,0.09870868127956448,2.912923076923077,2.6267715175801407,1.1089366004724108,2
frame185,185,0.28513631028463615,0.09813608551325019,2.9140769230769235,2.6289406127922867,1.108460536878307,2
frame186,186,0.18756457404800592,0.05340633501496715,2.914461538461538,2.760916051976413,1.0556139642040943,2
frame187,187,0.20552839211051296,0.07067751806490555,2.9213076923076926,2.7157793001971795,1.0756793426091695,2
frame188,188,0.22326240425571953,0.05300838440427622,2.9429090909090907,2.7895896687495583,1.0549612811794855,2
frame189,189,0.19559193622321114,0.044183388534714034,2.9305833333333333,2.8055800503730417,1.0445552366055892,2
frame190,190,0.2584390893503148,0.005052148103729706,2.9264166666666664,2.9215960538933072,1.0016499929095042,2
frame191,191,0.13521786795590163,0.04648758863679182,2.938916666666666,2.8036987987107653,1.0482283860228063,2
frame192,192,0.2423378463039084,0.04504258003996594,2.94525,2.8157697230977683,1.0459839722829978,2
frame193,193,0.22955045258080328,0.06446796022018014,2.93875,2.7510776750201256,1.068217748515044,2
frame194,194,0.30361097285262395,0.09227655159328461,2.962666666666666,2.6908024269949578,1.1010346344808828,2
frame195,195,0.2577161757351435,0.06437734345836617,3.0252,2.8331917320992477,1.0677710109504253,2
frame196,196,0.1386991368115189,0.04837722802582132,2.8205,2.687655752787136,1.0494275530171981,2
frame197,197,0.2896033104227272,0.032856023800882,3.0137272727272726,2.918541665025593,1.0326140993093702,2
frame198,198,0.39095741044009014,0.020431534830315446,3.0258,2.970669435692886,1.018558296539061,2
frame199,199,0.3143748890257183,0.020549119482419973,3.020090909090909,2.962923371037201,1.0192943019088934,2
frame200,200,0.36137666929253903,0.020409773319024428,3.042181818181818,2.985404299383218,1.019018368403345,2
frame201,201,0.17752976268655193,0.03403766044671358,3.0260000000000002,2.923257262381602,1.0351466629162474,2
frame202,202,0.2252414201773398,0.06686979364674432,3.0411538461538465,2.8362616965843213,1.0722402131708348,2
frame203,203,0.1812386851212602,0.026393269207009948,3.064666666666667,2.9831547284682483,1.0273240732103335,2
frame204,204,0.3197592736239335,-0.024819022964258648,3.069923076923077,3.1533232703163945,0.9735516513075586,2
frame205,205,0.23767936338809537,0.08258490736209012,2.878,2.6403206366119045,1.0900191287725907,2
frame206,206,0.477663987899473,-0.024767345405564876,3.1029230769230765,3.18830015181775,0.9732217574164097,2
frame207,207,0.44832483191163863,-0.03225317996239487,3.1072500000000005,3.215734791144673,0.9662643849102815,2
frame208,208,0.4192136032643206,0.009837651235059901,3.125285714285714,3.0999854398202293,1.0081614171926407,2
frame209,209,0.4479969087341698,0.019076589585434976,3.1474285714285712,3.095444606634081,1.0167936989352289,2
frame210,210,0.6446483562363649,0.020232571186280742,3.1790000000000003,3.1314232205112424,1.0151933405798117,2
frame211,211,0.34222527354630145,0.10629177834850032,3.178615384615384,2.8363901110690835,1.1206552202430682,2
frame212,212,0.518068643532104,0.01720080417599104,3.219071428571429,3.2013307467581,1.0055416585216304,2
frame213,213,0.1394411084626701,0.045364367314217814,3.015,2.8755588915373296,1.0484918284487377,2
frame214,214,0.41618609882361884,-0.01981334333482627,3.2205,3.291647650675875,0.9783853989775405,2
frame215,215,0.38489107553665275,0.03820699483265771,3.2157142857142857,3.096815412315514,1.0383939168366092,2
frame216,216,0.353677364282785,0.052896095625018354,3.2749230769230766,3.108231769465993,1.0536289825921579,2
frame217,217,0.39510298953539075,-0.0008924012144857473,3.286749999999999,3.307652683170024,0.9936805084535079,2
frame218,218,0.23275862520529134,0.08048361867402881,2.892,2.659241374794709,1.087528205378972,2
frame219,219,0.3668322411410801,0.11207046951194215,3.279416666666666,2.9125844255255866,1.1259473332090222,2
frame220,220,0.4099114975996755,0.12397954488722204,3.300071428571428,2.890159930971753,1.141830039648308,2
frame221,221,0.3817263544092375,0.11422814133906611,3.3115714285714284,2.9298450741621913,1.1302889213411376,2
frame222,222,0.4114917039486598,0.12149393059448985,3.3482857142857134,2.9367940103370542,1.1401159572310053,2
frame223,223,0.3822649246184027,0.11316307344382563,3.357928571428571,2.975663646810169,1.128463754641147,2
frame224,224,0.40275457719602414,0.11956259152212045,3.362000000000001,2.9592454228039764,1.136100430904579,2
frame225,225,0.312581959792333,0.09257948435253369,3.3649999999999998,3.052418040207667,1.102404702001783,2
frame226,226,0.39572557166435984,0.1165911193675858,3.384714285714286,2.9889887140499254,1.132394468337812,2
frame227,227,0.42018737937966655,0.1235841181008158,3.400357142857142,2.980169763477477,1.1409944441854079,2
frame228,228,0.30915852126777904,0.09023470167173553,3.4304285714285716,3.1212700501607924,1.0990489500425806,2
frame229,229,0.35926952119584804,0.10345426339890573,3.455666666666667,3.096397145470818,1.1160282432508253,2
frame230,230,0.2401789820519271,0.06790380448253487,3.4950666666666668,3.2548876846147397,1.0737902518686617,2
frame231,231,0.2612467796387762,0.07472095210962938,3.488928571428572,3.2288119239007784,1.0805611022439308,2
frame232,232,0.36078758027855173,0.10249859349901873,3.5212857142857144,3.1604981340071627,1.1141552897615898,2
frame233,233,0.45484797434334795,0.12787068843294733,3.5418571428571433,3.0870091685137946,1.1473426055816769,2
frame234,234,0.3195267769970417,0.08950384873919784,3.5410000000000004,3.221473223002959,1.0991865382320913,2
frame235,235,0.4652935546771076,0.12760719730771536,3.6031999999999997,3.137906445322892,1.1482815255281547,2
frame236,236,0.37104431168180296,0.10154862704894564,3.610125,3.2390806883181966,1.1145523521596672,2
frame237,237,0.32756654856429535,0.08929363142052113,3.6125625,3.2849959514357048,1.0997159672057228,2
frame238,238,0.3770777173397055,0.10320360667244767,3.6159375000000002,3.2388597826602945,1.1164229829764307,2
frame239,239,0.4675057981927381,0.12778440767275961,3.6237500000000002,3.156244201807262,1.1481209210380632,2
frame240,240,0.3498279629684199,0.09559011938928844,3.6088125,3.25898453703158,1.107342627432979,2
frame241,241,0.381324683235019,0.1030527025449727,3.6413125,3.2599878167649807,1.116971198871971,2
frame242,242,0.4511384774129057,0.1227916353384386,3.6275625,3.1764240225870943,1.1420271582776496,2
frame243,243,0.37002228926892977,0.10065371406619919,3.6276875,3.25766521073107,1.1135851185843284,2
frame244,244,0.36365471554548434,0.09851599338847512,3.634,3.2703452844545158,1.111197651597862,2
frame245,245,0.3934238921948026,0.10659321240233116,3.631764705882353,3.2383408136875502,1.1214893412490468,2
frame246,246,0.497510076413027,0.13427310442133222,3.649764705882353,3.152254629469326,1.1578267414573618,2
frame247,247,0.531198291174073,0.14176104485697527,3.672764705882353,3.1415664147082802,1.1690870798360629,2
frame248,248,0.4619409548242758,0.12042061235128963,3.674647058823529,3.2213634377890266,1.140711729610246,2
frame249,249,0.4415937583320389,0.11361611761251422,3.6641764705882354,3.236009513322339,1.1323132566524214,2
frame250,250,0.4573856238450926,0.12154980753432121,3.6366249999999996,3.1838712919523653,1.1422022646430545,2
frame251,251,0.48755531759509424,0.12808814806307206,3.6423125,3.163224258490411,1.1514556674961216,2
frame252,252,0.44272511450028057,0.1144411777157221,3.628375,3.201126459437779,1.1334681856452682,2
frame253,253,0.454474956104403,0.11650425588961522,3.6479375000000003,3.209005472598109,1.1367813271588216,2
frame254,254,0.41588066886696495,0.104169694168613,3.646,3.251156776054275,1.1214469959904307,2
frame255,255,0.37662178393653806,0.0905880782429717,3.6155333333333335,3.273300529208567,1.1045528209435487,2
frame256,256,0.4070183373036051,0.09581441410500935,3.65125,3.282065346056636,1.1124854672338975,2
frame257,257,0.4073095023361212,0.10158609881221779,3.641,3.2541163530059207,1.1188905389436072,2
frame258,258,0.4180385042518328,0.10249057998137934,3.6414999999999997,3.248939851890035,1.1208271516265829,2
frame259,259,0.4014426697684687,0.09473739740967521,3.6025,3.2424856400483533,1.1110303637138939,2
frame260,260,0.4203123473090148,0.10191297594589871,3.607875,3.219527496168679,1.1206225150409383,2
frame261,261,0.38388026377207574,0.0924107245992046,3.5725625,3.2249735421233243,1.1077804060518968,2
frame262,262,0.3939137232003584,0.09632672996794352,3.574294117647059,3.2130971832432116,1.1124139463591527,2
frame263,263,0.407926165405542,0.09987399349045463,3.577,3.2018969484474327,1.1171502573605472,2
frame264,264,0.5320822940065192,0.14144540294063304,3.5628235294117645,3.0406042832657594,1.1717485070385798,2
frame265,265,0.4387140203927019,0.11676397791617639,3.560117647058824,3.128346507313349,1.1380189626488286,2
frame266,266,0.45072146916147665,0.11450042333416094,3.538705882352941,3.116867191676402,1.1353406047595034,2
frame267,267,0.471222671859347,0.12309335958491024,3.546176470588235,3.0910844064381315,1.1472273171195955,2
frame268,268,0.45392888787735125,0.11705557008604425,3.516117647058824,3.086244496197207,1.139286810034427,2
frame269,269,0.447090426499077,0.11759470849829637,3.4884117647058828,3.063755756429817,1.1386063518232001,2
frame270,270,0.4743111407747527,0.12305734667346953,3.5227647058823535,3.0711159822533523,1.1470633887612462,2
frame271,271,0.44763988281613093,0.11696648309996795,3.5053529411764703,3.0803511632210965,1.1379718595171315,2
frame272,272,0.3918379045326868,0.09799831231255447,3.4564117647058823,3.1012522861435015,1.114521311326152,2
frame273,273,0.4223285422141801,0.10604981957307796,3.485470588235294,3.0952997294759355,1.1260526904854602,2
frame274,274,0.37001655534726624,0.09463975118502116,3.4231875,3.084573761709398,1.109776508668397,2
