,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number,,,,,,,Rescaled_pred,Rescaled RMS
frame77,77,0.60507510395889,0.281349160569605,2.15583333333333,1.55075822937444,1.39018016638414,5,,,,,,,1.88550225368058,0.270331079652754
frame78,78,0.757838081171945,0.357540096938322,2.1202,1.36236191882805,1.55626781011602,5,,,,,,,1.65643903712514,0.463760962874856
frame79,79,0.656104166400137,0.280654080537719,2.15366666666667,1.55671002769999,1.38347324058076,5,,,,,,,1.89273879703318,0.260927869633484
frame80,80,0.696960737293861,0.198722781749875,2.132,1.71618212748813,1.24229239184566,5,,,,,,,2.08663427206864,0.045365727931357
frame81,81,1.24993500997018,0.446564848149404,2.799,1.54906499002982,1.80689642979157,5,,,,,,,1.88344351458132,0.915556485418679
frame82,82,3.35824162999974,-1.17216112739956,2.865,6.22324162999974,0.460371004427819,5,,,,,,,7.56657994540945,4.70157994540945
frame83,83,2.71218456475078,-0.9819639988236,2.762,5.47418456475078,0.504550032489769,5,,,,,,,6.6558327006684,3.8938327006684
frame84,84,0.613843839749352,0.290229550862922,2.11183333333333,1.49798949358398,1.40977846799226,5,,,,,,,1.82134294865666,0.290490384676674
frame85,85,1.09138872865972,0.265120236677543,2.84683333333333,1.75544460467362,1.62171641631644,5,,,,,,,2.1343718805598,0.712461452773533
frame86,86,0.932327662737757,0.251006548932194,2.69766666666667,1.76533900392891,1.52812953243699,5,,,,,,,2.14640206794897,0.551264598717696
frame87,87,0.340640428609125,0.159748352574177,2.10075,1.76010957139087,1.19353364935113,5,,,,,,,2.14004381902972,0.039293819029722
frame88,88,0.412359450226313,0.191302072038975,2.12683333333333,1.71447388310702,1.24051661229101,5,,,,,,,2.08455728897134,0.042276044361997
frame89,89,0.343180363930258,0.16222360172449,2.0892,1.74601963606974,1.19655011710106,5,,,,,,,2.12291245432117,0.033712454321166
frame90,90,0.337166925971567,0.159446272060567,2.0902,1.75303307402843,1.19233346533318,5,,,,,,,2.13143980102594,0.041239801025942
frame91,91,0.388342754792953,0.181019052752502,2.1285,1.74015724520705,1.22316532362956,5,,,,,,,2.11578461777373,0.012715382226268
frame92,92,0.352201337805639,0.163646662726363,2.135,1.78279866219436,1.19755530743563,5,,,,,,,2.16763053824461,0.032630538244614
frame93,93,0.383412118152869,0.181193980197403,2.102,1.71858788184713,1.22309718473098,5,,,,,,,2.08955932845705,0.012440671542954
frame94,94,0.545292186165675,0.254224973814717,2.1345,1.58920781383432,1.34312201426322,5,,,,,,,1.93225149980996,0.202248500190039
frame95,95,1.2351257422386,0.431108461514344,2.865,1.6298742577614,1.7578043130364,5,,,,,,,1.98169613290703,0.88330386709297
frame96,96,1.34477924296624,0.464999738231756,2.892,1.54722075703376,1.86915796395103,5,,,,,,,1.88120118859877,1.01079881140123
frame97,97,1.26059194327431,0.456405482720605,2.762,1.50140805672569,1.83960648647606,5,,,,,,,1.82549943700278,0.936500562997223
frame98,98,1.16043220002744,0.42584667890915,2.725,1.56456779997257,1.74169505472871,5,,,,,,,1.90229273461559,0.822707265384412
frame99,99,0.296442166336967,0.130161264198704,2.22914285714286,1.93270069080589,1.15338234613729,5,,,,,,,2.34989016287504,0.120747305732184
frame100,100,1.11241641174789,0.397433516165735,2.799,1.68658358825211,1.65956790964671,5,,,,,,,2.05064664267674,0.748353357323261
frame101,101,0.67562411928749,0.247935456619262,2.725,2.04937588071251,1.32967310957744,5,,,,,,,2.49175066011469,0.233249339885308
frame102,102,0.808882457097329,0.300811624059996,2.689,1.88011754290267,1.43022972693958,5,,,,,,,2.28595650642291,0.403043493577089
frame103,103,0.984191341747107,0.351622487226548,2.799,1.81480865825289,1.54231135457254,5,,,,,,,2.20655015741247,0.592449842587531
frame104,104,1.02477248828967,0.37441450065388,2.737,1.71222751171033,1.59850252450741,5,,,,,,,2.08182601967943,0.655173980320569
frame105,105,0.944621381807245,0.34362363834385,2.749,1.80437861819276,1.52351616910278,5,,,,,,,2.19386870670864,0.55513129329136
frame106,106,0.922464145164721,0.34001627171571,2.713,1.79053585483528,1.51518887079175,5,,,,,,,2.1770378680819,0.535962131918099
frame107,107,0.931653919524879,0.340392371035761,2.737,1.80534608047512,1.51605281092681,5,,,,,,,2.19504500374786,0.541954996252145
frame108,108,0.829152493921809,0.309731973822117,2.677,1.84784750607819,1.44871261897665,5,,,,,,,2.24672071453325,0.430279285466749
frame109,109,0.86516334626343,0.321741668376136,2.689,1.82383665373657,1.47436449119001,5,,,,,,,2.2175269205908,0.4714730794092
frame110,110,0.999747436470524,0.350665533662057,2.851,1.85125256352948,1.54003838058945,5,,,,,,,2.25086078187366,0.600139218126337
frame111,111,0.98867400018277,0.356407354067329,2.774,1.78532599981723,1.55377785361552,5,,,,,,,2.17070342265269,0.603296577347314
frame112,112,0.916388684464468,0.325885022924775,2.812,1.89561131553553,1.48342646878829,5,,,,,,,2.30479473836901,0.507205261630993
frame113,113,0.921059572751763,0.332033011085711,2.774,1.85294042724824,1.49707997041201,5,,,,,,,2.25291298497364,0.521087015026364
frame114,114,0.97467735584327,0.346613568934306,2.812,1.83732264415673,1.53048785902849,5,,,,,,,2.23392397388297,0.578076026117029
frame115,115,1.04711987899274,0.370661904068225,2.825,1.77788012100727,1.58897102601017,5,,,,,,,2.16165028915264,0.663349710847361
frame116,116,1.01457126510248,0.364037052422848,2.787,1.77242873489752,1.57241865081878,5,,,,,,,2.15502217614256,0.631977823857438
frame117,117,0.929120764935255,0.340961748600093,2.725,1.79587923506475,1.51736260812758,5,,,,,,,2.18353466124675,0.541465338753251
frame118,118,1.09475647414087,0.383990345191467,2.851,1.75624352585913,1.6233511799597,5,,,,,,,2.13534325550869,0.715656744491311
frame119,119,1.0164048936082,0.354766105971449,2.865,1.8485951063918,1.54982558922385,5,,,,,,,2.24762969057443,0.617370309425573
frame120,120,1.02833497233217,0.364012379586609,2.825,1.79666502766783,1.57235764958758,5,,,,,,,2.18449007369982,0.640509926300185
frame121,121,0.72812194982204,0.261256530255486,2.787,2.05887805017796,1.35364986758643,5,,,,,,,2.5033039516611,0.283696048338896
frame122,122,0.93737651938805,0.331814697128513,2.825,1.88762348061195,1.49659083446248,5,,,,,,,2.29508266303376,0.529917336966242
frame123,123,0.935312937005689,0.349388471051808,2.677,1.74168706299431,1.53701549312636,5,,,,,,,2.11764465941721,0.559355340582788
frame124,124,0.993785346047263,0.367932375434011,2.701,1.70721465395274,1.58210919391205,5,,,,,,,2.07573109500305,0.625268904996954
frame125,125,1.05174555902559,0.380791295809411,2.762,1.71025444097441,1.61496437829822,5,,,,,,,2.07942704526241,0.682572954737592
frame126,126,1.0063689972089,0.372591261462013,2.701,1.6946310027911,1.59385730318363,5,,,,,,,2.06043115838149,0.640568841618515
frame127,127,1.13045535266415,0.407518151645331,2.774,1.64354464733585,1.68781542046733,5,,,,,,,1.99831738944017,0.775682610559826
frame128,128,0.35723774748044,0.153784010766785,2.2545,1.89726225251956,1.18829117956995,5,,,,,,,2.30680204379232,0.052302043792319
frame129,129,0.402353867282411,0.168984503763424,2.22814285714286,1.84148331361157,1.20997178778284,5,,,,,,,2.23898275834423,0.010839901201369
frame130,130,0.441768006563674,0.194672095993936,2.23114285714286,1.78937485057918,1.24688399214993,5,,,,,,,2.17562625142888,0.055516605713981
frame131,131,0.456184000880093,0.201878289745277,2.240125,1.78394099911991,1.25571697780652,5,,,,,,,2.16901945806898,0.071105541931018
frame132,132,0.393060289444869,0.173381737625988,2.20766666666667,1.8146063772218,1.2166091194095,5,,,,,,,2.20630421234329,0.00136245432338
frame133,133,0.487366841628299,0.229721516410924,2.14066666666667,1.65329982503837,1.29478430605712,5,,,,,,,2.01017830314983,0.130488363516839
frame134,134,0.476453068543897,0.22278628663853,2.15442857142857,1.67797550288467,1.28394518735512,5,,,,,,,2.04018043069557,0.114248140732997
frame135,135,0.494683590486154,0.229802224360974,2.16885714285714,1.67417355237099,1.29547927679635,5,,,,,,,2.03555779763379,0.13329934522335
frame136,136,0.327138543940871,0.152834172152448,2.17071428571429,1.84357574177341,1.17744784579677,5,,,,,,,2.24152685447739,0.070812568763103
frame137,137,0.384830559716402,0.18027803059447,2.15285714285714,1.76802658314074,1.21766107104158,5,,,,,,,2.14966978342187,0.003187359435273
frame138,138,1.21927188623404,0.443532879677716,2.749,1.52972811376596,1.79705136831955,5,,,,,,,1.85993261321447,0.889067386785527
frame139,139,0.345670931858655,0.162459763948529,2.15425,1.80857906814134,1.19112845987646,5,,,,,,,2.19897585861312,0.04472585861312
frame140,140,1.28659332787141,0.461640950079442,2.787,1.50040667212859,1.85749640532199,5,,,,,,,1.82428189523588,0.962718104764122
frame141,141,1.39561593199432,0.498612337261279,2.799,1.40338406800568,1.99446471127295,5,,,,,,,1.70631615740097,1.09268384259903
frame142,142,1.30625164941906,0.475173390112426,2.749,1.44274835058094,1.90539119236774,5,,,,,,,1.75417754681956,0.994822453180442
frame143,143,1.20741045369844,0.458916934130917,2.631,1.42358954630156,1.8481450688053,5,,,,,,,1.73088315575179,0.900116844248206
frame144,144,1.17556739431736,0.456353802141832,2.576,1.40043260568264,1.83943160816677,5,,,,,,,1.70272759745892,0.873272402541084
frame145,145,0.624486928111448,0.287888602469431,2.173375,1.54888807188855,1.40318402565397,5,,,,,,,1.88322840719207,0.290146592807927
frame146,146,0.571171567472143,0.263206189856753,2.18322222222222,1.61205065475008,1.35431365992695,5,,,,,,,1.96002515737391,0.223197064848313
frame147,147,0.703578521362001,0.321988226139803,2.1884,1.484821478638,1.47384721428423,5,,,,,,,1.80533250848175,0.383067491518252
frame148,148,0.717016170599629,0.329660548602991,2.1774,1.46038382940037,1.49097788962374,5,,,,,,,1.77561978999384,0.401780210006155
frame149,149,1.67422241284133,0.587240411378932,2.851,1.17677758715867,2.42271779400877,5,,,,,,,1.43079478840715,1.42020521159285
frame150,150,0.809952240030528,0.369970630620953,2.18825,1.37829775996947,1.5876467796396,5,,,,,,,1.67581476173346,0.512435238266541
frame151,151,0.7924983423557,0.365296322638646,2.172,1.3795016576443,1.57448161657812,5,,,,,,,1.67727853070537,0.494721469294632
frame152,152,1.18416507411008,0.398603228511428,2.604,1.41983492588992,1.83401602011436,5,,,,,,,1.7263180693871,0.877681930612899
frame153,153,0.894912882302902,0.385927925421077,2.28066666666667,1.38575378436377,1.64579501236129,5,,,,,,,1.68488023082635,0.595786435840318
frame154,154,1.01300653587113,0.398100804484137,2.40338461538462,1.39037807951349,1.7285835060242,5,,,,,,,1.69050271843359,0.712881896951026
frame155,155,0.830588011779347,0.377472867024844,2.19969230769231,1.36910429591296,1.60666525863575,5,,,,,,,1.66463681221861,0.535055495473697
frame156,156,1.00419824171321,0.447901783226217,2.2375,1.23330175828679,1.81423563614161,5,,,,,,,1.49952017063033,0.737979829369667
frame157,157,0.971155816817851,0.427091949252163,2.2645,1.29334418318215,1.75088737355931,5,,,,,,,1.57252325087342,0.691976749126578
frame158,158,0.926376423948162,0.409093371141797,2.25757142857143,1.33119500462327,1.69589836254706,5,,,,,,,1.61854448602087,0.639026942550555
frame159,159,1.02095828161281,0.442912165178864,2.29128571428571,1.2703274326729,1.80369694879738,5,,,,,,,1.54453814388798,0.746747570397731
frame160,160,0.863916261774982,0.37506177617838,2.29364285714286,1.42972659536788,1.6042527743234,5,,,,,,,1.73834493775385,0.555297919389005
frame161,161,0.862627219924744,0.377069697275395,2.27006666666667,1.40743944674192,1.61290538781021,5,,,,,,,1.71124692326884,0.55881974339783
frame162,162,0.980506318356825,0.433831272567088,2.25073333333333,1.27022701497651,1.77191423800332,5,,,,,,,1.54441605019906,0.706317283134276
frame163,163,1.01791283751781,0.452318789297461,2.2396,1.22168716248219,1.8332025323485,5,,,,,,,1.48539846800104,0.754201531998962
frame164,164,0.968919643583335,0.432550442557578,2.23066666666667,1.26174702308333,1.76791910411295,5,,,,,,,1.53410558173085,0.696561084935816
frame165,165,1.10472839437466,0.497770773344124,2.2118,1.10707160562534,1.99788341491303,5,,,,,,,1.34604219268556,0.865757807314442
frame166,166,1.04048932828574,0.471278982795669,2.20306666666667,1.16257733838093,1.89498504222935,5,,,,,,,1.41352929816755,0.789537368499114
frame167,167,0.97211529447107,0.441637611975992,2.1963125,1.22419720552893,1.79408390256132,5,,,,,,,1.4884503246553,0.707862175344702
frame168,168,0.82446788909104,0.364814898479438,2.24285714285714,1.4183892537661,1.58127054114512,5,,,,,,,1.72456033694634,0.5182968059108
frame169,169,0.88504287723342,0.394995971045863,2.22571428571429,1.34067140848087,1.66014899074806,5,,,,,,,1.63006645023931,0.59564783547498
frame170,170,0.754879191509201,0.340937188970654,2.1878,1.4329208084908,1.52681152163898,5,,,,,,,1.74222864826909,0.445571351730912
frame171,171,0.712768026028923,0.323212779943536,2.1808,1.46803197397108,1.48552622740284,5,,,,,,,1.78491884999648,0.395881150003515
frame172,172,0.69281461649648,0.313376090948919,2.18753333333333,1.49471871683685,1.46350835691857,5,,,,,,,1.81736614762399,0.370167185709344
frame173,173,0.756190517929159,0.344016476456782,2.1726,1.41640948207084,1.53387846346777,5,,,,,,,1.72215321511234,0.450446784887662
frame174,174,0.768874345483104,0.34955809758822,2.1714,1.4025256545169,1.54820697433014,5,,,,,,,1.70527244824178,0.466127551758225
frame175,175,0.83335201576823,0.379520843222561,2.16853333333333,1.3351813175651,1.62414894876448,5,,,,,,,1.62339127766985,0.545142055663485
frame176,176,0.826799248096446,0.380816513626582,2.1478,1.32100075190355,1.62588855222454,5,,,,,,,1.60614971931029,0.541650280689707
frame177,177,0.820354167840554,0.378538150225427,2.14073333333333,1.32037916549278,1.62130196331475,5,,,,,,,1.60539395831791,0.535339375015419
frame178,178,0.83329233101614,0.385699096427608,2.13293333333333,1.29964100231719,1.64117116152108,5,,,,,,,1.58017929063852,0.552754042694814
frame179,179,0.745088059852868,0.345713540076996,2.11906666666667,1.3739786068138,1.54228505171612,5,,,,,,,1.67056328355024,0.44850338311643
frame180,180,0.933650647392808,0.33086725091441,2.42893333333333,1.49528268594052,1.62439741740576,5,,,,,,,1.81805185413571,0.610881479197628
frame181,181,0.796141559163155,0.265654903715659,2.44,1.64385844083684,1.48431272388507,5,,,,,,,1.99869891787066,0.441301082129344
frame182,182,0.630172561847369,0.291277140673205,2.13235714285714,1.50218458100977,1.41950408079929,5,,,,,,,1.82644358049332,0.305913562363819
frame183,183,0.880830443438564,0.310243286784781,2.4226,1.54176955656144,1.57131134785347,5,,,,,,,1.87457330129749,0.548026698702513
frame184,184,0.919614909416074,0.322415343001447,2.42326666666667,1.50365175725059,1.61158769308233,5,,,,,,,1.82822745889307,0.595039207773596
frame185,185,0.908558110506649,0.317838301725024,2.41446666666667,1.50590855616002,1.60332887198903,5,,,,,,,1.83097140656281,0.583495260103854
frame186,186,0.600845100192077,0.281017887695393,2.10913333333333,1.50828823314126,1.39836225397099,5,,,,,,,1.8338647565552,0.275268576778133
frame187,187,0.659613811494461,0.308639611633569,2.11086666666667,1.45125285517221,1.4545133600555,5,,,,,,,1.76451781925502,0.346348847411646
frame188,188,0.635336704373561,0.297687334818169,2.11126666666667,1.47592996229311,1.43046534768253,5,,,,,,,1.79452168459613,0.316744982070533
frame189,189,0.59795613710093,0.280246569933055,2.10933333333333,1.5113771962324,1.39563660123464,5,,,,,,,1.83762049794646,0.271712835386876
frame190,190,0.681432824128282,0.32057796459741,2.104,1.42256717587172,1.47901627120752,5,,,,,,,1.72964009818612,0.374359901813883
frame191,191,0.9185876268039,0.332623578654225,2.39013333333333,1.47154570652943,1.62423316022602,5,,,,,,,1.78919105086708,0.600942282466256
frame192,192,0.946578152643466,0.347489350485818,2.38273333333333,1.43615518068987,1.65910576055491,5,,,,,,,1.74616118653009,0.63657214680324
frame193,193,0.997417966810812,0.358191792991672,2.43264285714286,1.43522489033205,1.6949558731385,5,,,,,,,1.7450300852836,0.687612771859253
frame194,194,0.724246873225484,0.342180044731688,2.09292857142857,1.36868169820309,1.52915654105431,5,,,,,,,1.66412299328844,0.428805578140128
frame195,195,0.838366936543665,0.400096695610916,2.08893333333333,1.25056639678967,1.67038978393777,5,,,,,,,1.52051152453035,0.568421808802982
frame196,196,0.782409057784243,0.375324000771496,2.07813333333333,1.29572427554909,1.60383915972608,5,,,,,,,1.57541710591596,0.502716227417372
frame197,197,0.800867508290506,0.385963498529642,2.07828571428571,1.27741820599521,1.62694230012682,5,,,,,,,1.55315951943596,0.525126194849756
frame198,198,0.596794345154725,0.288255515616039,2.07207142857143,1.4752770834167,1.40453034339323,5,,,,,,,1.79372787639991,0.278343552171517
frame199,199,0.736772911134088,0.355064486021347,2.07446666666667,1.33769375553258,1.55077846337165,5,,,,,,,1.62644604620834,0.448020620458322
frame200,200,0.76240928862743,0.37116112763996,2.0672,1.30479071137257,1.5843153863545,5,,,,,,,1.58644060710023,0.480759392899771
frame201,201,0.682520103179017,0.328913576727273,2.069,1.39531061852831,1.4828239479624,5,,,,,,,1.69649998690049,0.372500013099512
frame202,202,0.729975126858563,0.355274520700478,2.0612,1.33122487314144,1.54834847333941,5,,,,,,,1.61858080190639,0.442619198093607
frame203,203,0.75237939548777,0.364973582063096,2.06433333333333,1.31195393784556,1.57348003903498,5,,,,,,,1.59515007541232,0.469183257921012
frame204,204,0.746304194253499,0.362441279991849,2.0588,1.3124958057465,1.5686145365082,5,,,,,,,1.59580890999341,0.462991090006594
frame205,205,0.665740496525574,0.319514949533202,2.06513333333333,1.39939283680776,1.47573524675475,5,,,,,,,1.70146338584955,0.363669947483786
frame206,206,0.642453842025828,0.309508812969372,2.06293333333333,1.42047949130751,1.45227956190657,5,,,,,,,1.72710176959547,0.335831563737858
frame207,207,0.707355210291957,0.341878457413317,2.06366666666667,1.35631145637471,1.52152859652358,5,,,,,,,1.64908253217453,0.414584134492132
frame208,208,0.711245116870288,0.343571499831356,2.0582,1.34695488312971,1.52803930241351,5,,,,,,,1.63770626500019,0.420493734999806
frame209,209,0.658950308365618,0.317217623576919,2.06446666666667,1.40551635830105,1.4688314756878,5,,,,,,,1.70890872023976,0.35555794642691
frame210,210,0.651608842060157,0.313245964442035,2.05933333333333,1.40772449127318,1.46288094446011,5,,,,,,,1.71159349702605,0.347739836307289
frame211,211,0.626572616282182,0.302344074096147,2.06446666666667,1.43789405038448,1.43575715200619,5,,,,,,,1.74827540566881,0.316191260997861
frame212,212,0.618698183089244,0.30086025266744,2.055,1.43630181691076,1.43075778071489,5,,,,,,,1.74633947539532,0.308660524604679
frame213,213,0.612708492788336,0.297530358098514,2.05586666666667,1.44315817387833,1.42456087203646,5,,,,,,,1.75467583387437,0.301190832792296
frame214,214,0.602214443143366,0.291324208520093,2.05333333333333,1.45111889018997,1.41500007147211,5,,,,,,,1.76435493682039,0.288978396512943
frame215,215,0.67558761608173,0.327492445304385,2.04953333333333,1.3739457172516,1.49171346989833,5,,,,,,,1.67052329450329,0.379010038830046
frame216,216,0.719438679751373,0.348163631798882,2.05286666666667,1.33342798691529,1.53954070771808,5,,,,,,,1.62125947605884,0.431607190607827
frame217,217,0.71323394748728,0.345886656189075,2.04533333333333,1.33209938584605,1.5354209716374,5,,,,,,,1.61964408543067,0.425689247902667
frame218,218,0.718463076636649,0.347718779301574,2.04873333333333,1.33027025669668,1.54008805580659,5,,,,,,,1.61742012358537,0.431313209747963
frame219,219,0.752858844694298,0.366994972970922,2.04486666666667,1.29200782197237,1.58270455634316,5,,,,,,,1.57089842501402,0.47396824165265
frame220,220,0.742206921059863,0.361009728201629,2.04866666666667,1.3064597456068,1.56810546483017,5,,,,,,,1.58846991621529,0.460196750451382
frame221,221,0.656651583823766,0.319593691093598,2.04313333333333,1.38648174950957,1.4736099729088,5,,,,,,,1.68576533328591,0.357368000047419
frame222,222,0.648191505497809,0.316317006538666,2.0422,1.39400849450219,1.46498389934796,5,,,,,,,1.69491678860477,0.347283211395228
frame223,223,0.654572090087363,0.318855523031371,2.0412,1.38662790991264,1.47206037424171,5,,,,,,,1.6859430436241,0.3552569563759
frame224,224,0.636732624944569,0.309845033925167,2.03973333333333,1.40300070838877,1.45383628186176,5,,,,,,,1.70585004643153,0.333883286901806
frame225,225,0.544397973101635,0.263453483384706,2.04926666666667,1.50486869356503,1.36175779018431,5,,,,,,,1.82970708100308,0.219559585663587
frame226,226,0.705302172067515,0.339917547134412,2.05173333333333,1.34643116126582,1.52383084435185,5,,,,,,,1.63706949342873,0.414663839904599
frame227,227,0.694848279647059,0.335035778446702,2.0568,1.36195172035294,1.5101856910662,5,,,,,,,1.65594029390739,0.400859706092614
frame228,228,0.749715543725797,0.362119083738278,2.06053333333333,1.31081778960754,1.57194489552226,5,,,,,,,1.593768680155,0.466764653178336
frame229,229,0.678233561648611,0.323329903847045,2.07386666666667,1.39563310501806,1.48596838181181,5,,,,,,,1.69689208477344,0.376974581893225
frame230,230,0.768700865446461,0.366365578946211,2.073,1.30429913455354,1.58935933106295,5,,,,,,,1.58584291934814,0.487157080651855
frame231,231,0.713357294505266,0.33774647316423,2.08278571428571,1.36942841978045,1.5209160874722,5,,,,,,,1.66503090091087,0.417754813374847
frame232,232,0.966338936073599,0.346011405306768,2.41033333333333,1.44399439725973,1.6692123860781,5,,,,,,,1.75569256300748,0.654640770325851
frame233,233,0.794458400982806,0.372434430134675,2.107,1.31254159901719,1.60528245472576,5,,,,,,,1.59586458812135,0.511135411878655
frame234,234,0.982534241533286,0.369116019526413,2.37746666666667,1.39493242513338,1.70435974089522,5,,,,,,,1.69604015732489,0.681426509341772
frame235,235,0.73947298272304,0.340793112937321,2.13353333333333,1.39406035061029,1.53044545912185,5,,,,,,,1.69497983828385,0.438553495049481
frame236,236,0.803012069273036,0.369133826889607,2.14246666666667,1.33945459739363,1.59950674762368,5,,,,,,,1.62858698038783,0.513879686278835
frame237,237,0.64895096658606,0.297173081186309,2.15393333333333,1.50498236674727,1.43120170769086,5,,,,,,,1.8298452914844,0.324088041848929
frame238,238,0.637071751929806,0.289170629259213,2.17042857142857,1.53335681949877,1.41547521348492,5,,,,,,,1.8643446051727,0.306083966255875
frame239,239,0.898330815668244,0.336035726132765,2.41286666666667,1.51453585099842,1.59313935360199,5,,,,,,,1.84146097453857,0.571405692128102
frame240,240,0.577085074338842,0.26152919543946,2.19264285714286,1.61555778280402,1.35720484929808,5,,,,,,,1.96428932810303,0.228353529039825
frame241,241,0.711863669827913,0.316511960150021,2.21164285714286,1.49977918731494,1.47464565173915,5,,,,,,,1.82351896262145,0.38812389452141
frame242,242,0.666776462013981,0.294938211148335,2.21813333333333,1.55135687131935,1.4298021134537,5,,,,,,,1.88623011745386,0.331903215879475
frame243,243,0.689968642844118,0.303184145118109,2.2344,1.54443135715588,1.4467460723633,5,,,,,,,1.87780967362466,0.356590326375344
frame244,244,0.642556992958604,0.286014523970738,2.20633333333333,1.56377634037473,1.41090082793082,5,,,,,,,1.90133043189996,0.305002901433376
frame245,245,0.622121336223024,0.270962760695408,2.24325,1.62112866377698,1.3837581495682,5,,,,,,,1.97106272993353,0.272187270066471
frame246,246,0.69121186030386,0.297902060390797,2.2633125,1.57210063969614,1.43967405320658,5,,,,,,,1.91145160026362,0.351860899736382
frame247,247,0.625817120171158,0.269342372136983,2.2695625,1.64374537982884,1.38072631433727,5,,,,,,,1.99856145170646,0.271001048293543
frame248,248,0.66988603123049,0.285924413974196,2.286,1.61611396876951,1.41450420216375,5,,,,,,,1.96496557142165,0.321034428578351
frame249,249,0.694228308048636,0.293922582850929,2.30153333333333,1.6073050252847,1.43192069776903,5,,,,,,,1.95425514443274,0.347278188900589
frame250,250,0.649397240677972,0.270785991126803,2.32825,1.67885275932203,1.38681012201464,5,,,,,,,2.04124705021005,0.287002949789949
frame251,251,0.523834799252237,0.217372087797014,2.32026666666667,1.79643186741443,1.29159736517377,5,,,,,,,2.18420658387211,0.136060082794554
frame252,252,0.437230534248655,0.177585192832734,2.3200625,1.88283196575135,1.23221962565001,5,,,,,,,2.28925685995428,0.03080564004572
frame253,253,0.50199448457045,0.179875227083614,2.36793333333333,1.9207249014132,1.23283315147895,5,,,,,,,2.33532930002627,0.032604033307067
frame254,254,0.439939330020365,0.171698961893434,2.38694117647059,1.95165490201905,1.2230344483552,5,,,,,,,2.37293579776654,0.014005378704048
frame255,255,0.524918803430297,0.149527665289059,2.40464705882353,2.02735469148046,1.18610081843526,5,,,,,,,2.46497601456436,0.060328955740833
frame256,256,0.533298863560946,0.070228670255744,2.42235294117647,2.24612187917946,1.07846015108556,5,,,,,,,2.73096591397262,0.308612972796149
frame257,257,0.630775240294919,0.114785904632002,2.44858823529412,2.16921977699038,1.12878753055227,5,,,,,,,2.63746385527403,0.18887561997991
frame258,258,0.496039250954758,0.14493595780698,2.46288235294118,2.09623659652367,1.17490666703632,5,,,,,,,2.54872665005135,0.08584429711017
frame259,259,0.528937858280188,0.134598844693867,2.47523529411765,2.13205445128793,1.16096251323338,5,,,,,,,2.59227608580528,0.117040791687631
frame260,260,0.50027572113947,0.165879991784594,2.48994117647059,2.06507032703495,1.20574158849383,5,,,,,,,2.51083288283046,0.020891706359873
frame261,261,0.479732466168318,0.187544530941111,2.49547058823529,2.01573812206698,1.23799344811537,5,,,,,,,2.45085191230634,0.044618675928958
frame262,262,0.580316145328458,0.226528129487896,2.51188235294118,1.93156620761272,1.30043813307631,5,,,,,,,2.34851079207631,0.163371560864865
frame263,263,0.680593858519124,0.265986548761301,2.52376470588235,1.84317084736323,1.36925164017907,5,,,,,,,2.24103456025096,0.282730145631393
frame264,264,0.640616412124605,0.247189480936971,2.55147058823529,1.91085417611069,1.33525133426377,5,,,,,,,2.32332789680892,0.228142691426373
frame265,265,0.722484387136717,0.278296143069749,2.55505882352941,1.8325744363927,1.3942455884951,5,,,,,,,2.22815082609601,0.326907997433405
frame266,266,0.791343249634918,0.301931809076691,2.577,1.78565675036508,1.44316649852953,5,,,,,,,2.17110556844922,0.405894431550782
frame267,267,0.721374472828088,0.27295253844029,2.59817647058824,1.87680199776015,1.38436365353884,5,,,,,,,2.28192527336543,0.316251197222802
frame268,268,0.810456412263344,0.306785814383555,2.60435294117647,1.79389652891313,1.45178548439155,5,,,,,,,2.18112397152965,0.423228969646824
frame269,269,0.821167030748136,0.307585357132907,2.63323529411765,1.81206826336951,1.45316561596923,5,,,,,,,2.20321822556731,0.430017068550336
frame270,270,0.824173336343011,0.306161716241826,2.64994117647059,1.82576784012758,1.45141190365442,5,,,,,,,2.21987496957971,0.430066206890882
frame271,271,0.903592979749054,0.334123538642293,2.66635294117647,1.76275996142742,1.51260126138635,5,,,,,,,2.14326631773543,0.523086623441037
frame272,272,0.783254795674794,0.286684554044797,2.68035294117647,1.89709814550168,1.412869939034,5,,,,,,,2.30660251291368,0.37375042826279
frame273,273,0.797609887388909,0.290611948522921,2.69394117647059,1.89633128908168,1.42060682749962,5,,,,,,,2.30567012417586,0.38827105229473
frame274,274,0.774767124683453,0.279268768779443,2.713,1.93823287531655,1.39972860565422,5,,,,,,,2.35661651529093,0.356383484709066
frame275,275,0.843184735102601,0.304059334770909,2.72388235294118,1.88069761783858,1.44833615308752,5,,,,,,,2.28666179534431,0.437220557596864
frame276,276,0.855171141701692,0.307183991384469,2.74170588235294,1.88653474065125,1.45330262055311,5,,,,,,,2.29375890952358,0.447946972829362
frame277,277,0.823436477847968,0.292720635652491,2.76323529411765,1.93979881626968,1.42449581417493,5,,,,,,,2.35852047758521,0.404714816532441
frame278,278,0.834198696082919,0.295517610291453,2.78105882352941,1.94686012744649,1.42848414445523,5,,,,,,,2.36710603133925,0.413952792190159
frame279,279,0.758144749004395,0.268640477083196,2.77694117647059,2.01879642746619,1.37554294167042,5,,,,,,,2.45457037828862,0.322370798181972
