,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number,,,,,,,,
frame256,256,0.151150896564057,-0.04326008185269,3.3385,3.48371614236871,0.958315736290164,4,,,,,,,,
frame257,257,0.146614047389767,-0.037195875051871,3.3203,3.44427679854294,0.964004983979398,4,,,,,,,,
frame258,258,0.302481353941458,-0.087501818016752,3.3449,3.64630343984929,0.917340000682514,4,,,,,,,,
frame259,259,0.553554446858407,-0.161481313920989,3.3589,3.90855777832087,0.859370691314943,4,,,,,,,,
frame260,260,0.292635809223647,-0.073471915500441,3.3263,3.56345584960086,0.933447793487486,4,,,,,,,,
frame261,261,0.203837889758605,-0.033429636648932,3.3153,3.41871922334885,0.969749132177184,4,,,,,,,,
frame262,262,0.148871037726092,-0.030479652485697,3.3267,3.42971494749149,0.969963991448666,4,,,,,,,,
frame263,263,0.183004750872406,-0.017292316918368,3.3105,3.36474676439612,0.983877905769871,4,,,,,,,,
frame264,264,0.193166395815109,0.005352565955538,3.3215,3.30057811126572,1.00633885580919,4,,,,,,,,
frame265,265,0.209528855246502,-0.025157705683366,3.3055,3.38767361840112,0.975743348487065,4,,,,,,,,
frame266,266,0.271715629042364,0.032028746235766,3.2842,3.1690760842744,1.03632728046413,4,,,,,,,,
frame267,267,0.309996045635052,0.000215109278746,3.2667,3.26205567590498,1.00142374151653,4,,,,,,,,
frame268,268,0.27852865264092,0.039133524231923,3.2737,3.13194905848649,1.0452596574422,4,,,,,,,,
frame269,269,0.449120405494169,-0.029703356425992,3.2997,3.40218681486731,0.969876194211484,4,,,,,,,,
frame270,270,0.300274033377943,0.003282232687851,3.2454,3.22001559539607,1.00788331728586,4,,,,,,,,
frame271,271,0.360472658349251,-0.040251595206907,3.2046,3.33931881594359,0.959656797278423,4,,,,,,,,
frame272,272,0.394860665375338,-0.061579614307699,3.146,3.32614475192756,0.945839773863371,4,,,,,,,,
frame273,273,0.46336862892501,-0.036281458535951,3.1682,3.29936773336756,0.960244585033362,4,,,,,,,,
frame274,274,0.234450756582334,0.037904489653193,3.1699,3.05130054879405,1.0388684920772,4,,,,,,,,
frame275,275,0.200820118691381,0.028017105808385,3.1847,3.09515438087729,1.02893090557161,4,,,,,,,,
frame276,276,0.416412496248072,-0.035287793947777,3.1545,3.25942952829155,0.967807394704879,4,,,,,,,,
frame277,277,0.179418331227327,-0.024930423174226,3.14633333333333,3.21709299405454,0.978005093153362,4,,,,,,,,
frame278,278,0.37848195551065,-0.074236076294734,3.2209,3.48589041629821,0.923982000392423,4,,,,,,,,
frame279,279,0.615799236487205,-0.104085129159897,3.14366666666667,3.46733014217373,0.906653401252368,4,,,,,,,,
frame280,280,0.734831085978234,-0.205399189875129,3.1281,3.78271227116272,0.826946322046983,4,,,,,,,,
frame281,281,0.515462432602223,-0.151689482478918,3.08477777777778,3.54902748054266,0.869189600444037,4,,,,,,,,
frame282,282,0.387712912716397,-0.095654263387818,3.10133333333333,3.39692420790294,0.912982787816722,4,,,,,,,,
frame283,283,0.422121818823092,-0.127338485344517,3.061375,3.44062248983717,0.889773582845144,4,,,,,,,,
frame284,284,0.489046865173163,-0.161649044850065,3.03557142857143,3.52461829374459,0.861248275865471,4,,,,,,,,
frame285,285,0.672096572521075,-0.221610890391656,2.9962,3.66829657252108,0.816782378623446,4,,,,,,,,
frame286,286,0.738170713642758,-0.250126672755953,2.94716666666667,3.68533738030942,0.799700641361421,4,,,,,,,,
frame287,287,1.15117067058736,-0.379671573445457,2.994,4.14517067058736,0.722286303250274,4,,,,,,,,
frame288,288,1.57005907130723,-0.519597328527914,2.94733333333333,4.51739240464057,0.652441291198355,4,,,,,,,,
frame289,289,0.858342273638517,-0.285031430799362,3.01025,3.86859227363852,0.778125423170733,4,,,,,,,,
frame290,290,0.918037197922346,-0.307073218174704,3.00075,3.91878719792235,0.765734358219536,4,,,,,,,,
frame291,291,0.992172128744787,-0.332265224393651,2.97475,3.96692212874479,0.749888680305723,4,,,,,,,,
frame292,292,5.45343766133344,-1.65570464764589,3.187,8.64043766133344,0.368847056702006,4,,,,,,,,
frame293,293,5.24297497070973,-1.63275329782083,3.1695,8.41247497070973,0.376761893620541,4,,,,,,,,
frame294,294,4.82955186066131,-1.50271010770903,3.147,7.97655186066131,0.394531378341605,4,,,,,,,,
frame295,295,3.03426628140564,-0.909948837494071,3.11385714285714,6.14812342426279,0.506472776810027,4,,,,,,,,
frame296,296,1.6764402113955,-0.516492498405448,3.09811111111111,4.77455132250661,0.648880052143753,4,,,,,,,,
frame297,297,0.683062429297205,-0.240684435975055,2.838,3.5210624292972,0.806006725807034,4,,,,,,,,
frame298,298,1.85878618329043,-0.599077278114986,3.02277777777778,4.88156396106821,0.619223224746259,4,,,,,,,,
frame299,299,1.53009499957127,-0.48823128943972,3.0384,4.56849499957127,0.665076792310189,4,,,,,,,,
frame300,300,0.960792453983477,-0.305431519839006,3.0499,4.00255807917769,0.761987693786717,4,,,,,,,,
frame1,1,0.140678114022239,0.007793608935491,3.20088235294118,3.16636864060993,1.01090009289777,3,,,,,,,,
frame2,2,0.125874940123943,-0.005213217397311,3.20747058823529,3.21440417417029,0.997842963871591,3,,,,,,,,
frame3,3,0.136338016764948,0.000526587742933,3.21082352941176,3.19853750104991,1.00384113938255,3,,,,,,,,
frame4,4,0.134262467584893,-0.023067301592059,3.19694117647059,3.26087958493601,0.980392281652843,3,,,,,,,,
frame5,5,0.127704110701114,-0.018054394203651,3.194,3.24169440372066,0.985287199291235,3,,,,,,,,
frame6,6,0.109498344568499,-0.017829553720958,3.17117647058823,3.21931512268861,0.985046927602363,3,,,,,,,,
frame7,7,0.102984508631858,-0.006795105453174,3.16082352941176,3.17403417901182,0.995837899387659,3,,,,,,,,
frame8,8,0.113012891055006,-0.005715282366413,3.16511764705882,3.17346117367369,0.997370843329017,3,,,,,,,,
frame9,9,0.137127938136944,0.01016869394321,3.15635294117647,3.11467361804348,1.0133816021337,3,,,,,,,,
frame10,10,0.140528275140974,0.007516032751618,3.15529411764706,3.12016648551775,1.01125825570281,3,,,,,,,,
frame11,11,0.14821150953843,0.019375120753834,3.13941176470588,3.06897413675666,1.02295152217336,3,,,,,,,,
frame12,12,0.197154638650168,0.036654624886383,3.15370588235294,3.02551439426473,1.04237014648855,3,,,,,,,,
frame13,13,0.18021841771972,0.01093574878402,3.15252941176471,3.11107754107189,1.01332395935028,3,,,,,,,,
frame14,14,0.206099971364852,-0.000593209722305,3.13952941176471,3.13986385019427,0.999893486327585,3,,,,,,,,
frame15,15,0.222712479738976,0.035515208114832,3.13447058823529,3.00911225295598,1.04165957423362,3,,,,,,,,
frame16,16,0.303080223107532,-0.007383673627213,3.12335294117647,3.13877433914795,0.995086808956243,3,,,,,,,,
frame17,17,0.284517078164168,0.020062111979416,3.11558823529412,3.04151038944358,1.02435561164205,3,,,,,,,,
frame18,18,0.405923757868617,-0.035325429742729,3.10652941176471,3.2054711844211,0.969133469944368,3,,,,,,,,
frame19,19,0.548329043207789,-0.061880865095775,3.09264705882353,3.2766554138729,0.943842628593076,3,,,,,,,,
frame20,20,0.348611072307102,-0.013643699573417,3.09041176470588,3.12263108448861,0.989681996076075,3,,,,,,,,
frame21,21,0.306502112075896,-0.006041674636582,3.09264705882353,3.09877043293463,0.998023934252753,3,,,,,,,,
frame22,22,0.225847452445039,-0.005199232675131,3.08452941176471,3.09237605150762,0.997462585528984,3,,,,,,,,
frame23,23,0.191414837819755,0.02551472210053,3.087875,2.99556588411547,1.03081525142679,3,,,,,,,,
frame24,24,0.221805414516736,0.003205839969526,3.07158823529412,3.05311292930483,1.00605130121849,3,,,,,,,,
frame25,25,0.167211946018564,0.018294604506575,3.0495625,2.98248445491818,1.02249066041944,3,,,,,,,,
frame26,26,0.239418393140046,-0.014794286596693,3.05670588235294,3.09515751474051,0.987576841500168,3,,,,,,,,
frame27,27,0.175937313113325,0.006526684731847,3.06047058823529,3.03138779982269,1.00959388581504,3,,,,,,,,
frame28,28,0.159051841165728,0.002878353963286,3.04917647058824,3.03107601058794,1.00597162853623,3,,,,,,,,
frame29,29,0.3209045783745,-0.02388135187192,3.06570588235294,3.14085029242853,0.976075137915126,3,,,,,,,,
frame30,30,0.225824822069576,-0.024462643601896,3.063,3.13111707190316,0.97824512136119,3,,,,,,,,
frame31,31,0.356610024782682,-0.064716791502592,3.03870588235294,3.23280881697083,0.939958424513402,3,,,,,,,,
frame32,32,0.424914383011027,-0.083931369386981,3.02388235294118,3.28060909433908,0.921744184078224,3,,,,,,,,
frame33,33,0.401069683716764,-0.059453781803104,3.00741176470588,3.17917749713744,0.945971644368326,3,,,,,,,,
frame34,34,0.344753832607253,-0.031956796404959,2.99382352941176,3.07933783429374,0.972229644980936,3,,,,,,,,
frame35,35,0.324677327498067,-0.026048587846275,2.939,3.01260645958695,0.97556718390724,3,,,,,,,,
frame36,36,0.470235294684503,-0.114775978158812,2.93,3.26960849143663,0.896131756347558,3,,,,,,,,
frame37,37,0.355835064443526,-0.06574212108477,2.89841176470588,3.0770224696188,0.941953395961048,3,,,,,,,,
frame38,38,0.311467001820761,-0.045381820928782,2.87311764705882,2.98013849666536,0.964088632214145,3,,,,,,,,
frame39,39,0.361029422443077,0.000758024016282,2.86470588235294,2.84567187281085,1.00668875766175,3,,,,,,,,
frame40,40,0.129683812210529,0.031034948787478,2.8530625,2.75656587151848,1.03500610287552,3,,,,,,,,
frame41,41,0.424073055739245,0.001636278631628,2.84282352941176,2.8315540988262,1.00397994535589,3,,,,,,,,
frame42,42,0.112760357367285,0.025473265572811,2.841875,2.7614488400529,1.02912462428439,3,,,,,,,,
frame43,43,0.360486649663764,-0.007496412421817,2.84817647058823,2.86478207796657,0.994203535582671,3,,,,,,,,
frame44,44,0.232313013602519,0.019220399555409,2.84088235294118,2.77855350101496,1.02243212229077,3,,,,,,,,
frame45,45,0.321985099549496,0.091810274511667,2.81376470588235,2.54525247584486,1.10549532220703,3,,,,,,,,
frame46,46,0.2058282504536,0.043418132173783,2.79352941176471,2.66438516959102,1.04847056035577,3,,,,,,,,
frame47,47,0.273317300571804,0.036844168399133,2.79658823529412,2.68085119152094,1.04317175236702,3,,,,,,,,
frame48,48,0.413317177417645,0.002268104186645,2.79276470588235,2.77598069675045,1.00604615484234,3,,,,,,,,
frame49,49,0.500566679992685,0.018064897268472,2.79688235294118,2.74052804612995,1.02056330235,3,,,,,,,,
frame50,50,0.564237558408675,-0.019673380060424,2.78394117647059,2.83767225265068,0.98106508736874,3,,,,,,,,
frame51,51,0.480642480739793,-0.01875995871004,2.76941176470588,2.81265531326533,0.98462536509344,3,,,,,,,,
frame52,52,0.309026007716907,0.068940346875495,2.76252941176471,2.56161900374244,1.07843102652219,3,,,,,,,,
frame53,53,0.319962718311895,0.074704080740105,2.75564705882353,2.54009674154894,1.08485909758821,3,,,,,,,,
frame54,54,0.393884603810783,0.021026748022606,2.719,2.65811185991163,1.02290653791011,3,,,,,,,,
frame55,55,0.33117669687424,0.051362581645248,2.683,2.54269126878558,1.05518119047203,3,,,,,,,,
frame56,56,0.364089702068628,0.030997714165094,2.7034375,2.6164658053892,1.03324014188592,3,,,,,,,,
frame57,57,0.296062389376601,0.057538413605343,2.72523529411765,2.56197525243748,1.06372428520722,3,,,,,,,,
frame58,58,0.442862319191679,0.072171041351995,2.71341176470588,2.51128888240881,1.0804857154081,3,,,,,,,,
frame59,59,0.303112864232227,0.074477172343922,2.69782352941176,2.49123973078516,1.0829240944072,3,,,,,,,,
frame60,60,0.417972204794448,-0.028925042091944,2.68311764705882,2.75929511545175,0.9723924171915,3,,,,,,,,
frame61,61,0.403832121866015,-0.034458586155412,2.65923529411765,2.75315977378584,0.965884842368214,3,,,,,,,,
frame62,62,0.442502217083662,-0.046532943952068,2.672125,2.80703454798694,0.951938764671176,3,,,,,,,,
frame63,63,0.501766966234883,0.171896870926647,2.919,2.41723303376512,1.20757906218637,3,,,,,,,,
frame64,64,0.603413800213457,0.201743162893165,2.991,2.38758619978654,1.25272963977904,3,,,,,,,,
frame65,65,0.319205906459965,-0.018650248639678,2.6209375,2.67026049997809,0.981528768455925,3,,,,,,,,
frame66,66,0.115594019463632,0.028844811027965,2.614625,2.53378482711573,1.03190490842756,3,,,,,,,,
frame67,67,0.11956523192434,0.025665393713165,2.59393333333333,2.51934641951436,1.02960566011932,3,,,,,,,,
frame68,68,0.528242878652775,-0.076143769612886,2.5694375,2.78427282001413,0.922839702176513,3,,,,,,,,
frame69,69,0.567761815567697,-0.065569285272965,2.5954375,2.77958781112679,0.933749057903611,3,,,,,,,,
frame70,70,0.524230315908428,-0.058319987315717,2.57735294117647,2.74205942861447,0.939933290387792,3,,,,,,,,
frame71,71,0.315053045950939,0.055354677450931,2.56711764705882,2.42429443189524,1.05891331237845,3,,,,,,,,
frame72,72,0.266640794163424,0.069018337749675,2.5405,2.37074982327178,1.07160189365487,3,,,,,,,,
frame73,73,0.338177358436004,0.055319035939897,2.52823529411765,2.38663027807786,1.05933261525276,3,,,,,,,,
frame74,74,0.67455767757326,-0.058443606597992,2.5091875,2.67222199690491,0.938989164413081,3,,,,,,,,
frame75,75,0.425515211562477,0.03493871269654,2.50125,2.41934018253259,1.03385626298393,3,,,,,,,,
frame76,76,0.414015269271323,0.093396976983636,2.48982352941176,2.26010281497405,1.10164170979998,3,,,,,,,,
frame77,77,0.766601920840099,0.025220103444717,2.5050625,2.45078192092226,1.02214826974785,3,,,,,,,,
frame78,78,0.488858316664697,0.103890445191972,2.5056875,2.24087511137133,1.11817364889497,3,,,,,,,,
frame79,79,0.478428335880413,0.050234076505384,2.46,2.33382175970099,1.05406507149679,3,,,,,,,,
frame80,80,0.387618143010409,0.144320708207404,2.47725,2.11250669456911,1.17265900570568,3,,,,,,,,
frame81,81,0.37344121888882,0.133637533718442,2.46652941176471,2.13068855307062,1.15762081145557,3,,,,,,,,
frame82,82,0.325868990085612,0.131279788517714,2.44673333333333,2.12086434324772,1.15364914362538,3,,,,,,,,
frame83,83,0.336714963754914,0.136188706546103,2.432125,2.09541003624509,1.16069168226296,3,,,,,,,,
frame84,84,0.382976203025204,0.155319891057353,2.4271875,2.0442112969748,1.18734668162336,3,,,,,,,,
frame85,85,0.29766170162416,0.112621889162322,2.4524,2.1728829709757,1.12863878669857,3,,,,,,,,
frame86,86,0.905589408140699,0.323540338742658,2.799,1.8934105918593,1.4782847481863,3,,,,,,,,
frame87,87,0.30654337756187,0.127339740939384,2.39373333333333,2.08718995577146,1.14686894056491,3,,,,,,,,
frame88,88,0.286540336226472,0.11888044470111,2.386125,2.09958466377353,1.13647477102042,3,,,,,,,,
frame89,89,0.416620190211418,0.092989735890566,2.3759375,2.15509482611683,1.10247468984049,3,,,,,,,,
frame90,90,0.412568335102063,0.092131847378145,2.359125,2.14185761005515,1.10143876461482,3,,,,,,,,
frame91,91,0.361203544490363,0.078359224388228,2.357625,2.17408980733087,1.0844193243767,3,,,,,,,,
frame92,92,0.276509008828049,0.116897360640458,2.34193333333333,2.06542432450528,1.13387515850733,3,,,,,,,,
frame93,93,0.188515820866839,0.058925443482184,2.3334375,2.19499411010164,1.06307232865055,3,,,,,,,,
frame94,94,0.182936687100669,0.077180767821273,2.3334,2.15046331289933,1.08506849942677,3,,,,,,,,
frame95,95,0.169152431972379,0.056284423268163,2.302875,2.17187153835427,1.06031823675216,3,,,,,,,,
frame96,96,0.174475552942897,0.052960560110378,2.2976875,2.17344033685668,1.05716612553672,3,,,,,,,,
frame97,97,0.247564366375066,0.031432607841672,2.2901875,2.21876419599865,1.03219057894036,3,,,,,,,,
frame98,98,0.129779994827556,0.045806468118134,2.285875,2.18045017747508,1.0483500258864,3,,,,,,,,
frame99,99,0.182353644661921,0.079049290844214,2.2809375,2.09858385533808,1.08689366603011,3,,,,,,,,
frame100,100,0.149265157343409,0.057312757288162,2.2674375,2.13585854739428,1.06160471289929,3,,,,,,,,
frame101,101,0.154162250018241,0.06331367678387,2.264875,2.11791272509048,1.06939014680279,3,,,,,,,,
frame102,102,0.144742703634532,0.06202749159111,2.23913333333333,2.0965238469967,1.06802187656531,3,,,,,,,,
frame103,103,0.152527311327255,0.067178627518247,2.23173333333333,2.07920602200608,1.07335844053592,3,,,,,,,,
frame104,104,0.167988551446446,0.073409526131102,2.23686666666667,2.06887811522022,1.08119789668159,3,,,,,,,,
frame105,105,0.184658502162257,0.050825852847033,2.24575,2.12620175000159,1.05622620242802,3,,,,,,,,
frame106,106,0.234062904484034,0.039244803967734,2.2400625,2.14960319162858,1.04208186363125,3,,,,,,,,
frame107,107,0.280797959998206,0.035660306235782,2.2246875,2.14484281497344,1.03722635732052,3,,,,,,,,
frame108,108,0.299886987131966,0.028689078296105,2.2375,2.17599749326826,1.02826405219767,3,,,,,,,,
frame109,109,0.182497520403051,0.079635086453701,2.24571428571429,2.06321676531123,1.08845290687405,3,,,,,,,,
frame110,110,0.145468109353011,0.063060935624992,2.24771428571429,2.10224617636127,1.06919651513164,3,,,,,,,,
frame111,111,0.159852839934317,0.069632749432393,2.2226,2.06442388787585,1.07661997763788,3,,,,,,,,
frame112,112,0.221271660794891,0.09539342118777,2.2278,2.01072550414215,1.10795829436225,3,,,,,,,,
frame113,113,0.224792227225191,0.06387410577168,2.2290625,2.08417344108158,1.06951871473961,3,,,,,,,,
frame114,114,0.170754171727809,0.047316905964419,2.25486666666667,2.14744043292282,1.05002524498322,3,,,,,,,,
frame115,115,0.226093432481638,0.098807914335963,2.25686666666667,2.03077323418503,1.11133366772601,3,,,,,,,,
frame116,116,0.254633571879338,0.111097318964709,2.258,2.00336642812066,1.12710284464446,3,,,,,,,,
frame117,117,0.252557208861103,0.110131960460208,2.26446666666667,2.01190945780556,1.12553110075668,3,,,,,,,,
frame118,118,0.259399838665494,0.113308036353224,2.26426666666667,2.00486682800117,1.12938507188735,3,,,,,,,,
frame119,119,0.263183878066874,0.114924622078599,2.25346666666667,1.99028278859979,1.13223441391061,3,,,,,,,,
frame120,120,0.232323491413091,0.103231818350073,2.22828571428571,1.99596222287262,1.11639673774924,3,,,,,,,,
frame121,121,0.230838793815388,0.10174405767313,2.2566,2.02576120618461,1.11395163117481,3,,,,,,,,
frame122,122,0.262998762305463,0.11445489764692,2.254,1.99100123769454,1.13209372115208,3,,,,,,,,
frame123,123,0.249976813861977,0.107850105598635,2.25946666666667,2.00948985280469,1.12439814687946,3,,,,,,,,
frame124,124,0.264206614225114,0.114741775453311,2.25353333333333,1.98932671910822,1.1328120774166,3,,,,,,,,
frame125,125,0.291725425203169,0.125358040829366,2.27926666666667,1.9875412414635,1.14677704246698,3,,,,,,,,
frame126,126,0.217836960033953,0.092978449119456,2.26606666666667,2.04822970663271,1.10635377434891,3,,,,,,,,
frame127,127,0.194735777133199,0.085401534271363,2.25926666666667,2.06453088953347,1.094324467665,3,,,,,,,,
frame128,128,0.265830902281437,0.115626945277119,2.26993333333333,2.0041024310519,1.13264337099871,3,,,,,,,,
frame129,129,0.236228469890432,0.102695901614986,2.26613333333333,2.0299048634429,1.11637415828925,3,,,,,,,,
frame130,130,0.269865028566904,0.116966953692545,2.26226666666667,1.99240163809976,1.13544710233439,3,,,,,,,,
frame131,131,0.276573625824081,0.120574230842475,2.2682,1.99162637417592,1.13886822820295,3,,,,,,,,
frame132,132,0.254942878381899,0.109856071868158,2.26121428571429,2.00627140733239,1.12707297599425,3,,,,,,,,
frame133,133,0.186902697968321,0.078212105023591,2.27453333333333,2.08982704723251,1.08838352740502,3,,,,,,,,
frame134,134,0.223441662381086,0.095775305815346,2.272,2.04855833761891,1.10907263819531,3,,,,,,,,
frame135,135,0.192232996425774,0.080708962402738,2.26846666666667,2.07876011128204,1.0912594745084,3,,,,,,,,
frame136,136,0.168832501462962,0.060738168637983,2.26986666666667,2.12416269127144,1.06859360443244,3,,,,,,,,
frame137,137,0.180285814238409,0.074774453922067,2.26926666666667,2.09363804860197,1.08388681041691,3,,,,,,,,
frame138,138,0.180701396433677,0.072060288217067,2.25657142857143,2.08693080146029,1.08128713563116,3,,,,,,,,
frame139,139,0.191051801337565,0.072708855449796,2.26826666666667,2.09688552392058,1.08173128231896,3,,,,,,,,
frame140,140,0.213142499253992,0.085808404538814,2.2695,2.06769642515349,1.09759826074639,3,,,,,,,,
frame141,141,0.233534253073752,0.095519087132579,2.27528571428571,2.05087693181844,1.10942089161259,3,,,,,,,,
frame142,142,0.227804323269288,0.094037526026695,2.25785714285714,2.03773069741896,1.10802528799169,3,,,,,,,,
frame143,143,0.211096829892807,0.087109198193266,2.26528571428571,2.0623775434032,1.09838556065137,3,,,,,,,,
frame144,144,0.216720315602638,0.083929464181161,2.24084615384615,2.04689685409187,1.09475284471055,3,,,,,,,,
frame145,145,0.52790530615577,0.151086698850101,2.518,1.99474660397161,1.26231572220079,3,,,,,,,,
frame146,146,0.52351055059596,0.15153497120617,2.52892857142857,2.00694469279118,1.26008882083912,3,,,,,,,,
frame147,147,0.526803830806331,0.14883278195573,2.51135714285714,2.00165679516869,1.25463923132012,3,,,,,,,,
frame148,148,0.570959776078734,0.167228085043917,2.52971428571429,1.96421973488395,1.28789780531542,3,,,,,,,,
frame149,149,0.473816044708154,0.123450710066043,2.52507142857143,2.07154948947086,1.21892884597047,3,,,,,,,,
frame150,150,0.199805438050906,0.067376440708554,2.25246153846154,2.09485151263419,1.07523684847197,3,,,,,,,,
frame151,151,0.192305309873069,0.058061211462175,2.2645,2.12714733563056,1.06457129793914,3,,,,,,,,
frame152,152,0.180902582601774,0.050106479584743,2.22746153846154,2.11083355782588,1.05525209707002,3,,,,,,,,
frame153,153,0.202522557513038,0.040916288323959,2.23433333333333,2.13344375634283,1.04728954147048,3,,,,,,,,
frame154,154,0.176133492025728,0.06184324242966,2.25821428571429,2.1141610873126,1.06813728587957,3,,,,,,,,
frame155,155,0.184488293274619,0.056621522069797,2.23723076923077,2.10621314328599,1.06220530261262,3,,,,,,,,
frame156,156,0.183751584417537,0.059862667577075,2.20116666666667,2.06636346918814,1.06523692442719,3,,,,,,,,
frame157,157,0.209157827032614,0.06688152157382,2.18838461538462,2.03661634530535,1.07451981342932,3,,,,,,,,
frame158,158,0.193623384427601,0.072805886487005,2.19225,2.02918543911571,1.08035961511499,3,,,,,,,,
frame159,159,0.22722679742688,0.086008506711797,2.2345,2.03248015324143,1.09939572912256,3,,,,,,,,
frame160,160,0.18974221713334,0.074187333032352,2.21857142857143,2.0482192495872,1.08317087099858,3,,,,,,,,
frame161,161,0.156915573097356,0.065885482595568,2.2045,2.05620224386058,1.07212216433583,3,,,,,,,,
frame162,162,0.13984257696271,0.059097546660734,2.20057142857143,2.06802464802583,1.06409342396965,3,,,,,,,,
frame163,163,0.146734951823837,0.059489536780655,2.20071428571429,2.06736832845276,1.06450033863164,3,,,,,,,,
frame164,164,0.125390806855232,0.048346924580285,2.19735714285714,2.08849836620492,1.05212298865717,3,,,,,,,,
frame165,165,0.123585647233797,0.039083816438943,2.18885714285714,2.10045021414629,1.04208951400773,3,,,,,,,,
frame166,166,0.130918428371028,0.042427187090067,2.2042,2.10697108028852,1.04614630007079,3,,,,,,,,
frame167,167,0.129755779741705,0.03710267747514,2.18592857142857,2.1023428591462,1.03975836382669,3,,,,,,,,
frame168,168,0.102998658325058,0.020722936215413,2.17671428571429,2.12893647019571,1.02244210486665,3,,,,,,,,
frame169,169,0.133795640935722,0.048141923877105,2.2015,2.09332177825529,1.05167777972237,3,,,,,,,,
frame170,170,0.114236886117799,0.037404389701337,2.19628571428571,2.11282310228621,1.03950288687642,3,,,,,,,,
frame171,171,0.132411158423645,0.059699564493162,2.18571428571429,2.05553984467082,1.06332859048242,3,,,,,,,,
frame172,172,0.192101201621557,0.088194619212915,2.16207692307692,1.96997572145537,1.09751450209733,3,,,,,,,,
frame173,173,0.15730217735086,0.072734002303897,2.15145454545455,1.99415236810369,1.07888172431901,3,,,,,,,,
frame174,174,0.223108783538033,0.10309196441248,2.152,1.92889121646197,1.1156668564997,3,,,,,,,,
frame175,175,0.225669969088305,0.104375849628763,2.14916666666667,1.92349669757836,1.11732277438917,3,,,,,,,,
frame176,176,0.327151791647085,0.152811257775955,2.13491666666667,1.80776487501958,1.18097032206334,3,,,,,,,,
frame177,177,0.32226322256905,0.151336250122788,2.12491666666667,1.80265344409762,1.17877159008251,3,,,,,,,,
frame178,178,0.338405757619734,0.161010180903567,2.1013,1.76289424238027,1.19196032835346,3,,,,,,,,
frame179,179,0.255160076598043,0.121923527589575,2.09736363636364,1.84220355976559,1.13850807922145,3,,,,,,,,
frame180,180,0.234050476281803,0.106795549894381,2.10572727272727,1.88015933439502,1.11997277794801,3,,,,,,,,
frame181,181,0.290544940626346,0.132750403802525,2.08833333333333,1.81201391931224,1.15249298643687,3,,,,,,,,
frame182,182,0.257735082998557,0.123903359524418,2.07272727272727,1.81499218972872,1.14200341161638,3,,,,,,,,
frame183,183,0.250386449516458,0.121186825181847,2.06118181818182,1.81079536866536,1.13827429308095,3,,,,,,,,
frame184,184,0.23821566042272,0.100366253684727,2.037,1.83430955950779,1.11049958249501,3,,,,,,,,
frame185,185,0.243776139932469,0.117713595154987,2.06208333333333,1.81830719340086,1.13406763214555,3,,,,,,,,
frame186,186,0.261902582765225,0.126870380174661,2.05254545454545,1.79064287178023,1.14626176268462,3,,,,,,,,
frame187,187,0.265266217213218,0.12823305570824,2.05290909090909,1.78764287369587,1.14838882033792,3,,,,,,,,
frame188,188,0.183694093748744,0.079400822325946,2.04045454545455,1.87689709792362,1.08714246919123,3,,,,,,,,
frame189,189,0.410799555570416,0.069377194434067,2.04027272727273,1.90199156614225,1.07270335136709,3,,,,,,,,
frame190,190,0.268458616281162,0.101124782008259,2.02918181818182,1.82313579803332,1.11301737389544,3,,,,,,,,
frame191,191,0.219348319387769,0.049646063797822,2.04075,1.94038637397654,1.05172352649425,3,,,,,,,,
frame192,192,0.325472419508717,0.009310649789671,2.039,2.0246058547907,1.00710960366693,3,,,,,,,,
frame193,193,0.602702097514574,-0.035876901774976,2.027,2.11390764522883,0.958887681103294,3,,,,,,,,
frame194,194,0.200450067913942,0.09946978257889,2.01436363636364,1.81391356844969,1.11050695656092,3,,,,,,,,
frame195,195,0.396841002593408,0.111671235884973,2.00372727272727,1.78294770378136,1.12382840420819,3,,,,,,,,
frame196,196,0.459860819765343,0.228543190439936,2.01308333333333,1.55322251356799,1.29606886054528,3,,,,,,,,
frame197,197,0.398435353054915,0.199068941650312,1.99908333333333,1.60064798027842,1.24892128560685,3,,,,,,,,
frame198,198,0.379883724891913,0.192131513716776,1.97636363636364,1.59647991147172,1.23795083305603,3,,,,,,,,
frame199,199,0.342187840248738,0.172260951332558,1.98541666666667,1.64322882641793,1.20824113765986,3,,,,,,,,
frame200,200,0.314241643332537,0.159403218306154,1.96681818181818,1.65257653848564,1.19015255028399,3,,,,,,,,
frame201,201,0.351307844231847,0.180043821307181,1.95518181818182,1.60387397394997,1.21903706272299,3,,,,,,,,
frame202,202,0.346466139365934,0.178466619348505,1.94109090909091,1.59462476972497,1.21727126402639,3,,,,,,,,
frame203,203,0.45154325735486,0.23434590176983,1.9303,1.47875674264514,1.30535330411894,3,,,,,,,,
frame204,204,0.345062008359199,0.1789324246164,1.93090909090909,1.58584708254989,1.21758844982984,3,,,,,,,,
frame205,205,0.309937610422809,0.16044623123376,1.93627272727273,1.62633511684992,1.19057425939565,3,,,,,,,,
frame206,206,0.451887198946541,0.233561727564733,1.93572727272727,1.48384007378073,1.3045390180056,3,,,,,,,,
frame207,207,0.540466181222843,0.281386674967515,1.92154545454545,1.38107927332261,1.39133610333793,3,,,,,,,,
frame208,208,0.420609931255386,0.219250921528184,1.92254545454545,1.50193552329007,1.28004526474879,3,,,,,,,,
